name,overall rank,overall score,academic reputation rank,academic reputation score,employer reputation rank,employer reputation score,faculty student rank,faculty student score,citations per faculty rank,citations per faculty score,international faculty rank,international faculty score,international students rank,international students score,international Research Network rank,international Research Network score,employment outcomes rank,employment outcomes score,sustainability rank,sustainability score
University of Engineering & Technology (UET) Lahore,965,,,,261.0,36.6,,,,,,,,,,,,,,
UNIVERSITY OF GDANSK,966,,,,,,583.0,24.9,,,,,,,,,,,,
University of Hertfordshire,967,,,,,,,,,,333.0,53.7,126.0,86.9,,,,,,
University of Kufa,968,,,,,,423.0,36.8,,,,,,,,,,,,
University of Kwazulu-Natal,969,,,,,,,,579.0,19.4,469.0,30.6,,,,,,,,
University of Latvia,970,,,,,,,,,,580.0,18.3,,,,,,,,
University of Lincoln,971,,,,,,,,,,232.0,77.3,,,,,,,,
University of Lodz,972,,,,,,468.0,32.7,,,,,,,,,,,,
Universiti Malaysia Sabah (UMS),973,,,,,,,,,,548.0,21.6,,,,,,,,
University of Malta,974,,,,,,351.0,44.7,,,590.0,17.7,,,,,,,,
University of Maribor,975,,,,,,411.0,38.3,,,,,,,,,,,,
University of Miskolc,976,,,,,,456.0,34.1,,,,,,,,,,,,
University of Mississippi,977,,,,,,418.0,37.4,,,,,,,,,,,,
University of New England Australia,978,,,,,,,,470.0,26.9,,,,,,,,,,
University of New Hampshire,979,,,,,,,,358.0,36.8,,,,,,,,,,
University of Pardubice,980,,,,,,473.0,32.4,,,,,,,,,,,,
University of Parma,981,,,,,,,,317.0,40.1,,,,,,,,,,
University of Rijeka,982,,,,,,417.0,37.6,,,,,,,,,,,,
University of Salford,983,,,,,,,,,,424.0,36.0,311.0,47.0,,,,,,
University of San Diego,984,,,,,,554.0,26.2,,,,,,,,,,,,
University of Santo Tomas,985,,,,,,,,,,472.0,29.7,,,,,,,,
University of the Pacific,986,,,,,,378.0,41.8,,,,,,,,,,,,
University of the Punjab,987,,,,302.0,32.2,,,,,,,,,,,,,,
University of the West of England,988,,,,,,,,,,391.0,42.7,271.0,53.4,,,,,,
University of Wroclaw,989,,,,,,,,,,,,,,,,,,,
University of Wyoming,990,,,,,,,,326.0,39.6,,,,,,,,,,
University of Zagreb,991,,,,,,476.0,32.3,,,,,,,,,,,,
Utah State University,992,,,,,,,,408.0,32.8,,,,,,,,,,
Verona University,993,,,,,,,,471.0,26.9,,,,,,,,,,
Viet Nam National University Ho Chi Minh City (VNU-HCM),994,,401.0,20.4,,,,,,,,,,,,,,,,
"Vietnam National University, Hanoi",995,,,,,,,,,,,,,,,,,,,
Vytautas Magnus University,996,,,,,,,,,,492.0,27.6,560.0,18.7,,,,,,
Wroclaw University of Science and Technology (WRUST),997,,,,,,504.0,29.8,,,,,,,,,,,,
Wuhan University of Technology,998,,,,,,,,510.0,23.4,,,,,,,,,,
Xi'an Jiaotong Liverpool University,999,,,,,,,,,,58.0,100.0,,,,,,,,
Yamaguchi University,1000,,,,,,323.0,48.9,,,,,,,,,,,,
Yeungnam University,1001,,,,,,,,467.0,27.5,544.0,22.2,,,,,,,,
Yokohama National University,1002,,,,,,589.0,24.6,,,,,,,,,,,,
Al-Azhar University,1003,,,,,,,,,,,,,,,,,,,
Alexandru Ioan Cuza University,1005,,,,,,,,,,,,,,,,,,,
Amity University,1006,,,,,,,,,,,,559.0,18.7,,,,,,
An-Najah National University,1007,,,,,,,,,,438.0,33.6,577.0,18.0,,,,,,
Aoyama Gakuin University,1008,,,,,,,,,,582.0,18.3,,,,,,,,
Assiut University,1009,,,,,,,,,,476.0,29.4,,,,,,,,
Azerbaijan State University of Economics,1010,,,,,,,,,,,,,,,,,,,
Baku State University,1011,,,,,,593.0,24.3,,,,,,,,,,,,
Belarusian State University of Informatics and Radioelectronics,1013,,,,,,,,,,,,,,,,,,,
Benemerita Universidad Autonoma de Puebla,1014,,,,,,,,,,,,,,,,,,,
"Birla Institute of Technology and Science, Pilani",1016,,,,,,,,553.0,20.9,,,,,,,,,,
Birzeit university,1017,,,,,,,,,,,,,,,,,,,
Brigham Young University,1018,,,,,,,,559.0,20.7,,,,,,,,,,
Canterbury Christ Church University,1019,,,,,,,,,,454.0,32.2,477.0,25.3,,,,,,
Chung Yuan Christian University,1021,,,,,,,,,,,,,,,,,,,
Damascus University,1024,,,,,,,,,,,,,,,,,,,
Diponegoro University,1025,,,,,,,,,,593.0,17.2,,,,,,,,
Dokuz Eylul Universitesi,1026,,,,,,,,,,,,,,,,,,,
Doshisha University,1027,,,,,,,,,,561.0,20.0,,,,,,,,
Karaganda Buketov University,1028,,,,,,553.0,26.3,,,,,,,,,,,,
EGE UNIVERSITY,1029,,,,,,,,,,,,,,,,,,,
Escuela Superior Politécnica del Litoral (ESPOL),1031,,,,,,,,,,532.0,23.6,,,,,,,,
Feng Chia University,1033,,,,,,,,,,,,,,,,,,,
Fu Jen Catholic University,1034,,,,,,,,,,,,583.0,17.5,,,,,,
Gazi Üniversitesi,1035,,,,,,,,,,,,,,,,,,,
German University in Cairo,1036,,,,,,,,,,,,,,,,,,,
Hanoi University of Science and Technology,1038,,,,,,,,,,,,,,,,,,,
Helwan University,1040,,,,,,,,,,,,,,,,,,,
Izmir Institute of Technology (IZTECH),1043,,,,,,,,,,,,,,,,,,,
Jamia Hamdard,1044,,,,,,,,,,,,,,,,,,,
Jawaharlal Nehru University,1045,,300.0,28.3,,,550.0,26.5,505.0,23.8,,,,,,,,,,
King Mongkut's Institute of Technology Ladkrabang,1048,,,,462.0,19.3,,,,,,,,,,,,,,
Leeds Beckett University,1049,,,,,,,,,,497.0,27.2,514.0,22.2,,,,,,
Makerere University,1052,,,,,,,,,,,,,,,,,,,
Mansoura University,1053,,,,,,,,,,,,,,,,,,,
Marquette University,1054,,,,,,555.0,26.2,,,,,,,,,,,,
Meiji University,1055,,,,448.0,20.0,,,,,,,,,,,,,,
Miami University,1056,,,,,,,,,,,,508.0,22.8,,,,,,
Mustansiriyah University,1057,,,,,,599.0,23.9,,,,,,,,,,,,
National Dong Hwa University,1058,,,,,,,,,,,,596.0,16.4,,,,,,
National Taiwan Ocean University,1059,,,,,,,,,,,,,,,,,,,
National University of Kyiv-Mohyla Academy (NaUKMA),1060,,,,,,530.0,27.6,,,,,,,,,,,,
North-West University,1061,,,,,,,,,,,,,,,,,,,
Northern Arizona University,1062,,,,,,,,,,,,,,,,,,,
Panjab University,1063,,,,,,,,,,,,,,,,,,,
Toraighyrov University,1064,,,,,,,,,,,,,,,,,,,
"Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS",1065,,,,,,,,,,,,,,,,,,,
Rikkyo University,1066,,,,,,,,,,,,,,,,,,,
Russian State University for the Humanities,1067,,,,,,,,,,,,,,,,,,,
Saken Seifullin Kazakh Agrotechnical University,1068,,,,,,547.0,26.6,,,,,,,,,,,,
Seoul National University of Science and Technology,1071,,,,,,,,,,,,,,,,,,,
Shahid Beheshti University (SBU),1072,,,,,,,,488.0,25.5,,,,,,,,,,
"Siberian Federal University, SibFU",1073,,,,,,,,,,405.0,40.1,,,,,,,,
Saint-Petersburg Mining University,1075,,,,,,,,,,,,587.0,17.1,,,,,,
Suranaree University of Technology,1077,,,,,,,,,,,,,,,,,,,
Tamkang University,1078,,,,,,,,,,,,,,,,,,,
Technical University of Cluj-Napoca,1079,,,,,,,,,,,,,,,,,,,
VSB - Technical University of Ostrava,1080,,,,,,,,,,,,453.0,27.3,,,,,,
Thapar Institute of Engineering & Technology,1082,,,,,,,,455.0,28.3,,,,,,,,,,
"The ""Gheorghe Asachi"" Technical University of Iasi",1083,,,,,,,,,,,,,,,,,,,
The Hashemite University,1084,,,,,,,,,,,,,,,,,,,
Ton Duc Thang University,1085,,,,,,,,,,343.0,50.2,,,,,,,,
Tunghai University,1086,,,,,,,,,,,,,,,,,,,
Universidad Andrés Bello,1087,,,,,,,,,,,,,,,,,,,
Universidad Autónoma de Baja California,1088,,,,,,,,,,,,,,,,,,,
Universidad Autónoma de Chile,1089,,,,,,,,,,,,,,,,,,,
Universidad Autónoma de Nuevo León,1090,,,,469.0,19.0,,,,,,,,,,,,,,
Universidad Autónoma de Querétaro (UAQ),1091,,,,,,,,,,,,,,,,,,,
Universidad Autónoma de San Luis de Potosí,1092,,,,,,,,,,,,,,,,,,,
Universidad Autonoma de Yucatan,1093,,,,,,,,,,,,,,,,,,,
Universidad Autónoma del Estado de Morelos (UAEM),1094,,,,,,,,,,,,,,,,,,,
"Universidad Católica Boliviana ""San Pablo""",1095,,,,,,,,,,,,,,,,,,,
Universidad Católica de Colombia,1096,,,,,,,,,,,,,,,,,,,
Universidad Católica de Córdoba,1097,,,,,,516.0,29.0,,,,,,,,,,,,
Universidad Católica del Norte,1098,,,,,,,,,,598.0,16.9,,,,,,,,
Universidad Central del Ecuador,1099,,,,,,,,,,,,,,,,,,,
Universidad de Castilla-La Mancha,1100,,,,,,,,,,,,,,,,,,,
Universidad de Guanajuato,1101,,,,,,,,,,,,,,,,,,,
Universidad de La Frontera (UFRO),1102,,,,,,,,,,,,,,,,,,,
Universidad de La Salle,1103,,,,,,,,,,,,,,,,,,,
Universidad de las Fuerzas Armadas ESPE (Ex - Escuela Politécnica del Ejército),1104,,,,,,,,,,,,,,,,,,,
Universidad de Lima,1105,,,,280.0,34.5,,,,,,,,,,,,,,
Universidad de Medellín,1106,,,,,,,,,,,,,,,,,,,
Universidad de Monterrey (UDEM),1107,,,,,,,,,,,,,,,,,,,
Universidad de Panamá - UP,1108,,,,,,,,,,,,,,,,,,,
Universidad de Puerto Rico,1109,,,,,,,,,,,,,,,,,,,
Universidad de Sonora,1110,,,,,,,,,,,,,,,,,,,
Universidad de Talca,1111,,,,,,,,,,567.0,19.2,,,,,,,,
Universidad de Valparaíso (UV),1112,,,,,,,,,,,,,,,,,,,
Universidad del Bío-Bío,1113,,,,,,,,,,,,,,,,,,,
Universidad del Desarrollo (UDD),1114,,,,480.0,18.6,,,,,,,,,,,,,,
Universidad del Norte,1115,,,,375.0,25.8,,,,,,,,,,,,,,
Universidad del Pacífico,1116,,,,267.0,36.1,,,,,,,,,,,,,,
Universidad Industrial de Santander - UIS,1117,,,,358.0,27.0,,,,,,,,,,,,,,
Universidad Mayor de San Andrés (UMSA),1118,,,,,,,,,,,,,,,,,,,
Universidad Metropolitana,1119,,,,447.0,20.1,,,,,,,,,,,,,,
Universidad Nacional Agraria la Molina,1120,,,,,,,,,,,,,,,,,,,
Universidad Nacional de la Asunción,1121,,,,,,527.0,27.9,,,,,,,,,,,,
Universidad Nacional de Cuyo,1122,,,,,,,,,,,,594.0,16.9,,,,,,
Universidad Nacional de Mar del Plata,1123,,,,,,,,,,,,,,,,,,,
Universidad Nacional de Quilmes,1124,,,,,,,,,,,,,,,,,,,
Universidad Nacional de San Martín (UNSAM),1125,,,,,,,,,,,,,,,,,,,
Universidad Nacional de Tucumà¡n,1126,,,,,,,,,,,,,,,,,,,
Universidad Nacional del Litoral,1127,,,,,,,,,,,,,,,,,,,
Universidad Nacional del Sur,1128,,,,,,,,,,,,,,,,,,,
Universidad Peruana de Ciencias Aplicadas,1129,,,,362.0,26.8,,,,,,,,,,,,,,
Universidad Rey Juan Carlos,1130,,,,,,,,,,,,,,,,,,,
Universidade de Vigo,1131,,,,,,,,572.0,19.7,,,,,,,,,,
Universidade do Estado do Rio de Janeiro (UERJ),1132,,,,,,,,,,,,,,,,,,,
Universidade Estadual de Londrina,1133,,,,,,,,,,,,,,,,,,,
Universidade Federal da Bahia,1134,,,,,,,,,,,,,,,,,,,
Universidade Federal de Santa Maria,1135,,,,,,,,,,,,,,,,,,,
Universidade Federal de Viçosa (UFV),1136,,,,,,,,,,,,,,,,,,,
Universidade Federal do Ceará (UFC),1137,,,,,,,,,,,,,,,,,,,
Universidade Federal Fluminense,1138,,,,,,,,,,,,,,,,,,,
Universitas Muhammadiyah Surakarta,1140,,,,,,,,,,,,,,,,,,,
Universität Siegen,1141,,,,,,,,,,453.0,32.3,536.0,20.1,,,,,,
Université de Caen Normandie,1142,,,,,,,,,,,,,,,,,,,
Université de Poitiers,1143,,,,,,,,,,,,397.0,33.8,,,,,,
Université Jean Moulin Lyon 3,1145,,,,,,,,,,499.0,27.1,405.0,32.3,,,,,,
Université Lumière Lyon 2,1146,,,,,,,,,,519.0,24.5,,,,,,,,
Université Mohammed V de Rabat,1147,,,,,,,,,,,,,,,,,,,
Université Paris-Nanterre,1148,,,,,,,,,,,,,,,,,,,
Universiti Malaysia Terengganu (UMT),1149,,,,,,,,,,,,,,,,,,,
Università degli studi di Bergamo,1150,,,,,,,,,,592.0,17.3,,,,,,,,
"University of Agriculture, Faisalabad",1151,,,,,,,,551.0,21.2,,,,,,,,,,
University of Arkansas Fayetteville,1152,,,,,,,,587.0,19.2,,,,,,,,,,
University of Babylon,1153,,,,,,,,,,,,,,,,,,,
University of Basrah,1154,,,,,,,,,,,,,,,,,,,
University of Belgrade,1155,,,,,,,,,,,,,,,,,,,
Universitas Brawijaya,1156,,,,,,,,,,,,,,,,,,,
University of Colombo,1158,,,,,,,,,,,,,,,,,,,
University of Ghana,1160,,,,,,,,,,,,,,,,,,,
University of Karachi,1161,,,,,,,,,,,,,,,,,,,
The University of Lahore,1162,,,,,,,,,,,,,,,,,,,
University of Montana Missoula,1163,,,,,,,,507.0,23.6,,,,,,,,,,
University of Mumbai,1164,,,,393.0,23.9,,,,,,,,,,,,,,
University of Nairobi,1165,,,,,,,,,,,,,,,,,,,
University of Niš,1166,,,,,,,,,,,,,,,,,,,
University of Novi Sad,1167,,,,,,,,,,,,,,,,,,,
University of Ostrava,1168,,,,,,578.0,25.2,,,549.0,21.5,,,,,,,,
University of Peradeniya,1169,,,,,,,,,,,,,,,,,,,
University of San Francisco,1170,,,,,,,,,,,,436.0,28.9,,,,,,
University of Sarajevo,1171,,,,,,,,,,,,,,,,,,,
University of Silesia in Katowice,1172,,,,,,,,,,,,,,,,,,,
University of Split,1173,,,,,,,,,,,,,,,,,,,
University of the Western Cape,1175,,,,,,,,573.0,19.6,529.0,24.1,,,,,,,,
University of West Bohemia,1176,,,,,,,,,,,,,,,,,,,
University POLITEHNICA of Bucharest,1177,,,,,,,,,,,,,,,,,,,
Université Toulouse - Jean Jaurès,1178,,,,,,,,,,460.0,31.9,473.0,25.5,,,,,,
"Vellore Institute of Technology (VIT), Vellore, India",1179,,,,,,,,,,,,,,,,,,,
Voronezh State University,1180,,,,,,544.0,27.0,,,,,460.0,26.3,,,,,,
Warsaw University of Life Sciences  SGGW (WULS-SGGW),1181,,,,,,565.0,25.4,,,,,,,,,,,,
Universitatea de Vest din Timisoara /  West University of Timisoara,1183,,,,,,,,,,,,,,,,,,,
Yarmouk University,1185,,,,,,,,,,,,,,,,,,,
Yildiz Technical University,1186,,,,,,,,,,,,,,,,,,,
