name,overall rank,overall score,academic reputation rank,academic reputation score,employer reputation rank,employer reputation score,faculty student rank,faculty student score,citations per faculty rank,citations per faculty score,international faculty rank,international faculty score,international students rank,international students score,international Research Network rank,international Research Network score,employment outcomes rank,employment outcomes score,sustainability rank,sustainability score
Ajman University,705,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,100,3,100,n/a,n/a,n/a,n/a,n/a,n/a
Charles Darwin University,707,n/a,n/a,n/a,n/a,n/a,n/a,n/a,474,26.7,308,58.9,113,88.9,n/a,n/a,n/a,n/a,n/a,n/a
China Agricultural University,708,n/a,n/a,n/a,n/a,n/a,576,25.2,303,42.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Chonnam National University,709,n/a,n/a,n/a,n/a,n/a,439,35.5,522,22.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Comenius University Bratislava,710,n/a,n/a,n/a,n/a,n/a,353,44.4,n/a,n/a,n/a,n/a,487,24.5,n/a,n/a,n/a,n/a,n/a,n/a
Gunma University,711,n/a,n/a,n/a,n/a,n/a,243,61.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Instituto Politécnico Nacional (IPN),712,n/a,468,18,191,46.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Instituto Tecnológico Autónomo de México (ITAM),713,n/a,n/a,n/a,205,45,n/a,n/a,n/a,n/a,324,55.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Kansas State University,714,n/a,n/a,n/a,n/a,n/a,n/a,n/a,518,23,398,41.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Kaohsiung Medical University,715,n/a,n/a,n/a,n/a,n/a,370,42.5,506,23.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Keele University,716,n/a,n/a,n/a,n/a,n/a,590,24.5,487,25.6,352,49.2,393,34.3,n/a,n/a,n/a,n/a,n/a,n/a
Lebanese University,717,n/a,n/a,n/a,317,30.7,n/a,n/a,n/a,n/a,367,46.6,390,35,n/a,n/a,n/a,n/a,n/a,n/a
Louisiana State University,718,n/a,n/a,n/a,n/a,n/a,n/a,n/a,334,38.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Macau University of Science and Technology,719,n/a,n/a,n/a,n/a,n/a,n/a,n/a,586,19.2,12,100,2,100,n/a,n/a,n/a,n/a,n/a,n/a
Maynooth University,720,n/a,n/a,n/a,n/a,n/a,n/a,n/a,593,18.9,210,83.3,547,19.4,n/a,n/a,n/a,n/a,n/a,n/a
Memorial University of Newfoundland,721,n/a,n/a,n/a,n/a,n/a,n/a,n/a,475,26.7,477,29.4,240,59.1,n/a,n/a,n/a,n/a,n/a,n/a
Mendel University in Brno,722,n/a,n/a,n/a,n/a,n/a,375,42,n/a,n/a,n/a,n/a,284,50.7,n/a,n/a,n/a,n/a,n/a,n/a
Middlesex University,723,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,188,86.4,165,79.3,n/a,n/a,n/a,n/a,n/a,n/a
Nanjing University of Science and Technology,724,n/a,n/a,n/a,n/a,n/a,n/a,n/a,281,44.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"National Technical University of Ukraine ""Igor Sikorsky Kyiv Polytechnic Institute""",725,n/a,n/a,n/a,370,26.1,389,41.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Notre Dame University-Louaize NDU,726,n/a,n/a,n/a,399,23.4,552,26.4,n/a,n/a,196,84.9,468,25.9,n/a,n/a,n/a,n/a,n/a,n/a
Riga Technical University,727,n/a,n/a,n/a,452,19.8,524,28.2,n/a,n/a,596,17,371,37.5,n/a,n/a,n/a,n/a,n/a,n/a
Saint Petersburg Electrotechnical University ETU-LETI,728,n/a,n/a,n/a,n/a,n/a,255,58.6,n/a,n/a,n/a,n/a,286,50.7,n/a,n/a,n/a,n/a,n/a,n/a
Southern Methodist University,729,n/a,n/a,n/a,n/a,n/a,385,41.3,n/a,n/a,n/a,n/a,446,27.6,n/a,n/a,n/a,n/a,n/a,n/a
Stevens Institute of Technology,730,n/a,n/a,n/a,n/a,n/a,n/a,n/a,417,32.1,390,42.7,78,95.5,n/a,n/a,n/a,n/a,n/a,n/a
Sumy State University,731,n/a,n/a,n/a,n/a,n/a,270,55.7,n/a,n/a,n/a,n/a,273,52.5,n/a,n/a,n/a,n/a,n/a,n/a
Sunway University,732,n/a,n/a,n/a,345,28.4,428,36.2,n/a,n/a,392,42.1,492,23.8,n/a,n/a,n/a,n/a,n/a,n/a
Temple University,733,n/a,n/a,n/a,n/a,n/a,n/a,n/a,554,20.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Adolfo Ibáñez,734,n/a,n/a,n/a,114,63.2,n/a,n/a,n/a,n/a,407,39.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de San Andrés - UdeSA,735,n/a,n/a,n/a,377,25.7,279,54.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Iberoamericana IBERO,736,n/a,n/a,n/a,222,41.7,567,25.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Peruana Cayetano Heredia (UPCH),737,n/a,n/a,n/a,n/a,n/a,304,51.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidade de Santiago de Compostela,738,n/a,416,20,n/a,n/a,n/a,n/a,532,22.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidade Federal do Rio Grande Do Sul,739,n/a,323,25.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Trieste,740,n/a,n/a,n/a,n/a,n/a,n/a,n/a,308,41.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universität Rostock,741,n/a,n/a,n/a,n/a,n/a,300,52.6,n/a,n/a,n/a,n/a,592,17,n/a,n/a,n/a,n/a,n/a,n/a
Université Claude Bernard Lyon 1,742,n/a,431,19.6,n/a,n/a,n/a,n/a,525,22.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Université de Sherbrooke,743,n/a,n/a,n/a,497,18,580,25.1,571,19.7,306,59.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universiti Tenaga Nasional (UNITEN),744,n/a,n/a,n/a,n/a,n/a,421,37,n/a,n/a,571,18.9,555,18.8,n/a,n/a,n/a,n/a,n/a,n/a
University of Central Florida,745,n/a,n/a,n/a,378,25.7,n/a,n/a,477,26.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Electronic Science and Technology of China,746,n/a,n/a,n/a,n/a,n/a,n/a,n/a,147,58.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Greenwich,747,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,181,87.3,60,97.9,n/a,n/a,n/a,n/a,n/a,n/a
University of Haifa,748,n/a,n/a,n/a,n/a,n/a,477,32.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Houston,749,n/a,n/a,n/a,n/a,n/a,n/a,n/a,350,37.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Huddersfield,750,n/a,n/a,n/a,453,19.8,n/a,n/a,n/a,n/a,290,62.7,184,72.9,n/a,n/a,n/a,n/a,n/a,n/a
"University of Maryland, Baltimore County",751,n/a,n/a,n/a,n/a,n/a,n/a,n/a,368,36.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Southern Queensland,752,n/a,n/a,n/a,n/a,n/a,n/a,n/a,492,25.3,246,72.6,332,43.4,n/a,n/a,n/a,n/a,n/a,n/a
Worcester Polytechnic Institute,753,n/a,n/a,n/a,n/a,n/a,n/a,n/a,385,34.8,526,24.2,298,48.7,n/a,n/a,n/a,n/a,n/a,n/a
Zayed University,754,n/a,n/a,n/a,n/a,n/a,505,29.7,n/a,n/a,7,100,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Beijing Jiaotong University,755,n/a,n/a,n/a,n/a,n/a,n/a,n/a,484,25.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Bournemouth University,756,n/a,n/a,n/a,n/a,n/a,n/a,n/a,549,21.3,222,80.6,322,45.2,n/a,n/a,n/a,n/a,n/a,n/a
Chongqing University,757,n/a,n/a,n/a,n/a,n/a,n/a,n/a,282,44,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Chungnam National University,758,n/a,n/a,n/a,n/a,n/a,448,34.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Clarkson University,759,n/a,n/a,n/a,n/a,n/a,n/a,n/a,340,38.5,483,29,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Dankook University,760,n/a,n/a,n/a,n/a,n/a,250,59.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Florida International University,761,n/a,n/a,n/a,421,22,n/a,n/a,n/a,n/a,518,24.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Georgia State University,762,n/a,n/a,n/a,461,19.4,n/a,n/a,442,29.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Indiana University–Purdue University Indianapolis,763,n/a,n/a,n/a,n/a,n/a,455,34.1,n/a,n/a,546,22.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Istanbul Technical University,764,n/a,480,17.6,293,33.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Jamia Millia Islamia,765,n/a,n/a,n/a,n/a,n/a,316,49.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Kazakh-British Technical University,766,n/a,n/a,n/a,n/a,n/a,414,37.8,n/a,n/a,401,40.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
NJSC KIMEP University,767,n/a,n/a,n/a,n/a,n/a,495,30.7,n/a,n/a,213,82.9,540,19.9,n/a,n/a,n/a,n/a,n/a,n/a
London South Bank University,768,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,261,68.9,99,92.4,n/a,n/a,n/a,n/a,n/a,n/a
"Manipal Academy of Higher Education, Manipal, Karnataka, India",769,n/a,n/a,n/a,n/a,n/a,278,54.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
New Jersey Institute of Technology (NJIT),770,n/a,n/a,n/a,n/a,n/a,n/a,n/a,499,24.2,404,40.1,275,52.1,n/a,n/a,n/a,n/a,n/a,n/a
Northwest University (China),771,n/a,n/a,n/a,n/a,n/a,333,47.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Nottingham Trent University,772,n/a,n/a,n/a,386,24.8,n/a,n/a,n/a,n/a,335,52.4,293,49.1,n/a,n/a,n/a,n/a,n/a,n/a
Oklahoma State University,773,n/a,n/a,n/a,n/a,n/a,n/a,n/a,570,19.7,342,50.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Paris Lodron University of Salzburg,774,n/a,n/a,n/a,n/a,n/a,n/a,n/a,491,25.3,n/a,n/a,68,96.8,n/a,n/a,n/a,n/a,n/a,n/a
Plekhanov Russian University of Economics,775,n/a,n/a,n/a,n/a,n/a,348,45.4,n/a,n/a,n/a,n/a,510,22.6,n/a,n/a,n/a,n/a,n/a,n/a
Politecnico di Bari,776,n/a,n/a,n/a,n/a,n/a,n/a,n/a,207,50.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Prince Mohammad Bin Fahd university,777,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,8,100,522,21.1,n/a,n/a,n/a,n/a,n/a,n/a
Universitat Rovira i Virgili,778,n/a,n/a,n/a,n/a,n/a,598,23.9,437,30.6,n/a,n/a,484,24.9,n/a,n/a,n/a,n/a,n/a,n/a
Rutgers University–Newark,779,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,446,32.8,497,23.5,n/a,n/a,n/a,n/a,n/a,n/a
Institut Teknologi Sepuluh Nopember (ITS Surabaya),780,n/a,n/a,n/a,493,18.1,470,32.5,n/a,n/a,331,53.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Southern Cross University,781,n/a,n/a,n/a,n/a,n/a,n/a,n/a,463,27.7,277,64.7,182,73.6,n/a,n/a,n/a,n/a,n/a,n/a
Technical University of Liberec,782,n/a,n/a,n/a,n/a,n/a,292,53.1,n/a,n/a,599,16.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Tokyo University of Science,783,n/a,n/a,n/a,391,24.3,n/a,n/a,515,23.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Central de Venezuela,784,n/a,478,17.6,199,46.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de Guadalajara (UDG),785,n/a,488,17.1,n/a,n/a,467,32.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de La Sabana,786,n/a,n/a,n/a,187,47.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad San Francisco de Quito (USFQ),787,n/a,n/a,n/a,n/a,n/a,492,30.9,n/a,n/a,279,64.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of the Basque Country,788,n/a,496,16.7,n/a,n/a,496,30.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad del Rosario,789,n/a,n/a,n/a,196,46.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Ca' Foscari University of Venice,790,n/a,462,18.2,438,20.7,n/a,n/a,n/a,n/a,489,27.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Modena and Reggio Emilia,791,n/a,n/a,n/a,n/a,n/a,n/a,n/a,208,50.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Università degli Studi di Perugia,792,n/a,n/a,n/a,n/a,n/a,n/a,n/a,264,45.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universität Duisburg-Essen,793,n/a,n/a,n/a,n/a,n/a,n/a,n/a,562,20.4,426,35.7,305,47.8,n/a,n/a,n/a,n/a,n/a,n/a
University Duesseldorf,794,n/a,n/a,n/a,n/a,n/a,501,30.2,n/a,n/a,n/a,n/a,569,18.1,n/a,n/a,n/a,n/a,n/a,n/a
Université de Lille,795,n/a,318,26,n/a,n/a,n/a,n/a,n/a,n/a,563,19.6,526,21,n/a,n/a,n/a,n/a,n/a,n/a
Universiti Malaysia Pahang Al-Sultan Abdullah (UMPSA),796,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,385,43.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University at Albany SUNY,797,n/a,n/a,n/a,n/a,n/a,n/a,n/a,291,43.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Brescia,798,n/a,n/a,n/a,n/a,n/a,n/a,n/a,196,51.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Patras,799,n/a,n/a,n/a,499,17.9,n/a,n/a,367,36.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Seoul,800,n/a,n/a,n/a,n/a,n/a,464,33.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
University of Tulsa,801,n/a,n/a,n/a,n/a,n/a,386,41.2,n/a,n/a,n/a,n/a,354,40.3,n/a,n/a,n/a,n/a,n/a,n/a
University of Windsor,802,n/a,n/a,n/a,n/a,n/a,n/a,n/a,160,56.6,n/a,n/a,330,44,n/a,n/a,n/a,n/a,n/a,n/a
"Adam Mickiewicz University, Poznań",803,n/a,n/a,n/a,n/a,n/a,563,25.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
American University of the Middle East,803,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,100,593,16.9,n/a,n/a,n/a,n/a,n/a,n/a
AGH University of Krakow,804,n/a,n/a,n/a,n/a,n/a,525,28,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
"Ain Shams University in Cairo (ASU, Cairo)",805,n/a,494,16.8,456,19.7,n/a,n/a,n/a,n/a,578,18.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Alexandria University,806,n/a,495,16.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Aligarh Muslim University,807,n/a,n/a,n/a,n/a,n/a,542,27.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Amrita Vishwa Vidyapeetham,808,n/a,n/a,n/a,n/a,n/a,488,31.1,n/a,n/a,394,41.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Ankara Üniversitesi,809,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Anna University,810,n/a,n/a,n/a,n/a,n/a,n/a,n/a,270,45.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Athens University of Economics and Business,811,n/a,n/a,n/a,299,32.5,n/a,n/a,585,19.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Auburn University,812,n/a,n/a,n/a,n/a,n/a,n/a,n/a,542,21.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Australian Catholic University,813,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,302,60,294,49,n/a,n/a,n/a,n/a,n/a,n/a
Babes-Bolyai University,814,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Babes-Bolyai University,815,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Bangladesh University of Engineering and Technology,816,n/a,n/a,n/a,415,22.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Baylor University,817,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Beijing Foreign Studies University,818,n/a,n/a,n/a,n/a,n/a,500,30.2,n/a,n/a,439,33.6,403,32.5,n/a,n/a,n/a,n/a,n/a,n/a
Beirut Arab University,819,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,250,71.8,357,39.8,n/a,n/a,n/a,n/a,n/a,n/a
Belarusian National Technical University (BNTU),820,n/a,n/a,n/a,369,26.2,484,31.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Bina Nusantara University (BINUS),821,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Binghamton University SUNY,822,n/a,n/a,n/a,n/a,n/a,n/a,n/a,496,24.3,n/a,n/a,523,21.1,n/a,n/a,n/a,n/a,n/a,n/a
Birmingham City University,823,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,428,35.5,207,65.7,n/a,n/a,n/a,n/a,n/a,n/a
Budapest University of Technology and Economics,824,n/a,n/a,n/a,473,18.9,n/a,n/a,n/a,n/a,n/a,n/a,564,18.6,n/a,n/a,n/a,n/a,n/a,n/a
Charles Sturt University,825,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,124,87.5,n/a,n/a,n/a,n/a,n/a,n/a
Clemson University,826,n/a,n/a,n/a,446,20.1,n/a,n/a,464,27.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
COMSATS University Islamabad,827,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Corvinus University of Budapest,828,n/a,n/a,n/a,479,18.6,n/a,n/a,n/a,n/a,n/a,n/a,396,33.8,n/a,n/a,n/a,n/a,n/a,n/a
Cracow University of Technology (Politechnika Krakowska),829,n/a,n/a,n/a,n/a,n/a,510,29.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Czech University of Life Sciences in Prague,830,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,503,25.8,258,56.2,n/a,n/a,n/a,n/a,n/a,n/a
De La Salle University,831,n/a,497,16.6,361,26.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
De Montfort University,832,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,295,61.6,105,90.9,n/a,n/a,n/a,n/a,n/a,n/a
Edinburgh Napier University,833,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,325,55.5,151,82.3,n/a,n/a,n/a,n/a,n/a,n/a
Escuela Politécnica Nacional,834,n/a,n/a,n/a,n/a,n/a,438,35.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Fordham University,835,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,428,29.7,n/a,n/a,n/a,n/a,n/a,n/a
Gdańsk University of Technology,836,n/a,n/a,n/a,n/a,n/a,481,31.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
George Mason University,837,n/a,n/a,n/a,n/a,n/a,n/a,n/a,545,21.5,n/a,n/a,582,17.5,n/a,n/a,n/a,n/a,n/a,n/a
German Jordanian University,838,n/a,n/a,n/a,n/a,n/a,594,24.2,n/a,n/a,310,58.2,463,26.2,n/a,n/a,n/a,n/a,n/a,n/a
Glasgow Caledonian University,839,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,447,32.8,344,41.7,n/a,n/a,n/a,n/a,n/a,n/a
Gulf University for Science and Technology,840,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,22,100,578,17.9,n/a,n/a,n/a,n/a,n/a,n/a
Hacettepe University,841,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Harbin Engineering University,842,n/a,n/a,n/a,n/a,n/a,435,35.7,529,22.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Islamic University of Madinah,843,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,119,97,20,100,n/a,n/a,n/a,n/a,n/a,n/a
Istanbul University,844,n/a,399,20.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Karaganda State Technical University,845,n/a,n/a,n/a,n/a,n/a,282,53.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Kasetsart University,846,n/a,354,23.9,440,20.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Kaunas University of Technology,847,n/a,n/a,n/a,n/a,n/a,478,32.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Kazakh Ablai Khan University of International Relations and World Languages,848,n/a,n/a,n/a,n/a,n/a,437,35.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Kent State University,849,n/a,n/a,n/a,n/a,n/a,n/a,n/a,387,34.7,573,18.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Khon Kaen University,850,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
King Faisal University,851,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,75,99.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
King Mongkut's University of Technology Thonburi,852,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Kuwait University,853,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,419,36.7,434,29.1,n/a,n/a,n/a,n/a,n/a,n/a
Kyoto Institute of Technology,854,n/a,n/a,n/a,n/a,n/a,582,24.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Kyushu Institute of Technology,855,n/a,n/a,n/a,n/a,n/a,n/a,n/a,399,33.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Lanzhou University,856,n/a,n/a,n/a,n/a,n/a,n/a,n/a,384,34.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Liverpool John Moores University,857,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,376,45.6,398,33.4,n/a,n/a,n/a,n/a,n/a,n/a
Lodz University of Technology,858,n/a,n/a,n/a,n/a,n/a,444,34.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
London Metropolitan University,859,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,329,54.6,46,99,n/a,n/a,n/a,n/a,n/a,n/a
Loyola University Chicago,860,n/a,n/a,n/a,n/a,n/a,546,26.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Manchester Metropolitan University,861,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,409,39.7,364,38.2,n/a,n/a,n/a,n/a,n/a,n/a
Multimedia University (MMU),862,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,565,19.3,500,23.5,n/a,n/a,n/a,n/a,n/a,n/a
Nagoya Institute of Technology (NIT),863,n/a,n/a,n/a,n/a,n/a,n/a,n/a,353,37.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
National Chung Cheng University,864,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Lviv Polytechnic National University,865,n/a,n/a,n/a,n/a,n/a,325,48.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
