name,overall rank,overall score,academic reputation rank,academic reputation score,employer reputation rank,employer reputation score,faculty student rank,faculty student score,citations per faculty rank,citations per faculty score,international faculty rank,international faculty score,international students rank,international students score,international Research Network rank,international Research Network score,employment outcomes rank,employment outcomes score,sustainability rank,sustainability score
Universidad Simón Bolívar (USB),924,n/a,501+,15.6,316,31.3,601+,9.4,601+,2.7,601+,1.7,601+,1,601+,18.3,n/a,n/a,n/a,n/a
Universidad Tecnológica Nacional (UTN),925,n/a,501+,3.7,352,27.2,331,46.8,601+,1.1,n/a,n/a,601+,1.7,601+,15.4,601+,4.6,n/a,n/a
Universidad Torcuato Di Tella,926,n/a,501+,11.3,359,26.7,601+,17.4,601+,4.7,384,44.2,538,19.9,601+,3.7,49,93.2,n/a,n/a
Universidad de Guadalajara (UDG),927,n/a,414,20.3,501+,11.9,601+,23.3,601+,1.3,601+,2.7,601+,1.1,601+,43.9,601+,4.2,n/a,n/a
Universidad de Los Andes - (ULA) Mérida,928,n/a,501+,14.3,501+,17.7,601+,20.6,601+,1.3,601+,1.4,601+,2,601+,13.5,601+,17,n/a,n/a
"Universidad de Oriente, Santiago de Cuba",929,n/a,501+,11.8,444,20.8,601+,22.5,601+,1.2,n/a,n/a,n/a,n/a,601+,7.6,373,34,n/a,n/a
Universidad de las Américas Puebla (UDLAP),930,n/a,501+,7.5,493,18.4,439,35.4,601+,1.8,516,25.9,601+,8.4,601+,9.3,601+,10.7,n/a,n/a
Universidad de los Andes - Chile,931,n/a,501+,13.9,358,26.8,601+,9.5,601+,3.4,601+,12.9,601+,2.9,601+,14.6,601+,6.8,n/a,n/a
Universidad del Valle,932,n/a,478,18,501+,16.9,601+,7.7,601+,2.2,601+,3,601+,1.2,601+,19.1,601+,12.7,n/a,n/a
Universidade Católica Portuguesa,933,n/a,501+,13,501+,12.9,601+,13.1,601+,5.8,601+,8.7,589,16.7,601+,35.1,421,29.7,n/a,n/a
Universidade Federal de Santa Catarina,934,n/a,440,19.5,501+,4.9,601+,20.1,601+,6.7,601+,4.2,601+,2,601+,54.3,601+,10.1,n/a,n/a
Universidade Federal de São Carlos (UFSCar),935,n/a,501+,13.2,501+,5.3,601+,17.8,601+,15.9,601+,3,601+,1.8,601+,32.1,601+,4.2,n/a,n/a
Universidade Federal do Paraná - UFPR,936,n/a,501+,12.9,501+,6.7,601+,23.1,601+,5,601+,3.2,601+,1.1,601+,47.7,601+,2.7,n/a,n/a
Universidade de Brasília,937,n/a,339,25,501+,7.6,601+,10.8,601+,4.3,601+,11.1,601+,2.6,545,62.1,601+,12.8,n/a,n/a
Universita' Politecnica delle Marche,938,n/a,501+,5.3,501+,2.5,601+,10.4,254,50.8,601+,4.8,601+,4.7,314,80.7,601+,4.2,n/a,n/a
Universita' degli Studi di Ferrara,939,n/a,501+,5.4,501+,2.6,601+,2.5,326,42.5,601+,3.6,601+,4.6,260,83.7,601+,3.5,n/a,n/a
Universitas Brawijaya,940,n/a,501+,15,390,24.5,601+,9.9,601+,1.3,601+,5.8,601+,1.6,601+,8.5,601+,6.3,n/a,n/a
Universiti Malaysia Pahang Al-Sultan Abdullah (UMPSA),941,n/a,501+,9.2,501+,8.4,601+,15.5,503,23.9,478,29.7,601+,10.7,589,58.2,601+,9.2,n/a,n/a
Universiti Malaysia Perlis,942,n/a,501+,6.3,501+,4.7,484,31.9,601+,6.6,601+,2.3,601+,5.1,601+,36.6,601+,6.5,n/a,n/a
Universiti Pendidikan Sultan Idris (UPSI),943,n/a,501+,10.9,501+,6.5,601+,23.3,601+,2.3,550,22.6,561,17.9,601+,11.9,601+,8.3,n/a,n/a
Universiti Tunku Abdul Rahman (UTAR),944,n/a,501+,11.4,302,32.1,601+,10.4,601+,4.6,601+,9.8,601+,3.4,601+,26,601+,6.8,n/a,n/a
University at Albany SUNY,945,n/a,501+,8.3,501+,7.9,601+,6,316,43.3,601+,6,601+,8,460,70.2,601+,12.3,n/a,n/a
University of Alicante,946,n/a,501+,12.7,501+,6.5,601+,22.5,601+,8.4,601+,5.3,601+,15.4,277,82.6,601+,8.8,n/a,n/a
University of Baghdad,947,n/a,501+,9.1,501+,9.5,392,40.1,601+,1.4,601+,1.8,601+,1.1,601+,30.9,337,38.7,n/a,n/a
University of Bahrain,948,n/a,501+,10.5,501+,8.6,601+,8,601+,2,172,90.4,514,21.7,601+,24.2,601+,1,n/a,n/a
University of Bari,949,n/a,501+,11.9,501+,3.1,601+,4.4,508,23.6,601+,5.8,601+,2.1,289,82,601+,3.3,n/a,n/a
University of Brescia,950,n/a,501+,3.6,501+,2,601+,6.5,293,46,601+,5.1,601+,7.2,587,58.5,601+,6.1,n/a,n/a
University of Brighton,951,n/a,501+,8.3,501+,5.7,601+,10.8,601+,12.3,318,57.6,252,56.5,490,67.2,601+,8.9,n/a,n/a
University of Calcutta,952,n/a,501+,14.4,501+,5.9,601+,5.8,556,20.4,562,21.6,601+,1.3,601+,38.5,222,54.1,n/a,n/a
University of Central Florida,953,n/a,501+,14.2,373,25.7,601+,2.9,475,26,601+,14.7,601+,4.8,356,77.4,601+,11.8,n/a,n/a
University of Central Lancashire,954,n/a,501+,5,501+,4.6,601+,13,601+,5.9,435,36,189,72.6,559,60.9,601+,3.6,n/a,n/a
University of Dhaka,955,n/a,441,19.4,285,34.2,601+,12.9,601+,2.4,601+,1.8,601+,1.1,601+,27.6,205,56.3,n/a,n/a
University of Dubai,956,n/a,501+,3.8,501+,5,601+,11.3,601+,8.5,6,100,159,78.8,601+,8.1,96,82.1,n/a,n/a
University of East London,957,n/a,501+,3.5,501+,3.3,601+,4.4,601+,8,236,75.2,36,99.6,601+,22.6,601+,8.5,n/a,n/a
University of Engineering & Technology (UET) Lahore,958,n/a,501+,7.6,221,42.9,601+,15.4,601+,4.7,601+,1.1,601+,4.3,601+,38.2,368,34.8,n/a,n/a
University of Greenwich,959,n/a,501+,4,501+,5.9,601+,5.7,601+,9.7,169,90.5,37,99.6,391,75,601+,8.8,n/a,n/a
University of Hartford,960,n/a,501+,4.7,501+,14.6,486,31.8,601+,2.2,548,22.7,601+,7.6,601+,7.7,601+,16.6,n/a,n/a
University of Hertfordshire,961,n/a,501+,4.1,501+,4.7,601+,8.1,601+,6.3,316,57.9,65,97.2,601+,51.4,601+,9.5,n/a,n/a
University of Hohenheim,962,n/a,501+,9,501+,4.3,601+,8.4,426,30.4,493,28.4,464,25.4,323,79.8,601+,5.2,n/a,n/a
University of Hradec Kralove,963,n/a,501+,4.6,501+,1.2,441,35.2,601+,3.8,482,29.6,601+,3.1,601+,26.1,592,19.9,n/a,n/a
University of Idaho,964,n/a,501+,3.3,501+,2.1,601+,15.5,367,38,601+,4.5,601+,5,601+,46.7,601+,7.6,n/a,n/a
University of Kwazulu-Natal,965,n/a,501+,12.5,501+,11,601+,6.3,563,19.8,481,29.7,601+,2.2,251,84.4,294,43.9,n/a,n/a
University of Lincoln,966,n/a,501+,5.6,501+,7.2,601+,11.6,601+,9,271,67.7,517,21.5,601+,40.4,601+,2.8,n/a,n/a
University of Lodz,967,n/a,501+,11.2,501+,4,417,37.1,601+,3.2,601+,3.1,601+,10.4,570,59.8,601+,14.5,n/a,n/a
University of Louisville College of Business,968,n/a,501+,3.1,501+,6.8,601+,20.5,554,20.5,342,52.1,601+,3,601+,53.7,601+,14.4,n/a,n/a
University of Malta,969,n/a,501+,4.7,501+,3.2,385,40.8,601+,6.8,601+,16.5,601+,12.5,521,63.9,58,91.9,n/a,n/a
University of Maribor,970,n/a,501+,6.6,501+,3.7,453,34.2,601+,7.8,601+,2.1,601+,14.7,600,57.7,92,83.5,n/a,n/a
"University of Maryland, Baltimore County",971,n/a,501+,10.7,501+,6.7,601+,15.1,557,20.2,356,49,601+,10.8,601+,42,601+,13.6,n/a,n/a
University of Messina (UniME),972,n/a,501+,7.2,501+,1.9,601+,12,419,32.1,601+,1.5,601+,3.2,410,74.1,601+,3.8,n/a,n/a
University of Mississippi,973,n/a,501+,3.7,501+,4.8,365,42.7,601+,8.8,601+,10,601+,3.1,601+,57,601+,6,n/a,n/a
University of Modena and Reggio Emilia,974,n/a,501+,8.3,501+,3.3,601+,2.3,278,47.8,601+,4.4,601+,4.2,489,67.6,601+,12.4,n/a,n/a
University of Murcia,975,n/a,501+,12.2,501+,2.1,493,31.3,601+,6.1,601+,6.4,601+,8.4,371,76.2,601+,4.4,n/a,n/a
University of New England Australia,976,n/a,501+,10.1,501+,6.5,601+,1.7,387,35.7,601+,3.2,601+,4.4,601+,56.5,601+,6.8,n/a,n/a
University of New Hampshire,977,n/a,501+,5.5,501+,6,601+,10.8,447,28.5,601+,6.1,601+,4.3,588,58.3,601+,12.3,n/a,n/a
University of Parma,978,n/a,501+,9.3,501+,2.8,601+,2.8,405,33.8,601+,2.2,601+,7.1,432,72.7,601+,9.1,n/a,n/a
University of Patras,979,n/a,501+,11.7,438,21.1,601+,2.6,514,22.8,601+,1.6,601+,5.4,401,74.8,601+,9.4,n/a,n/a
University of Peshawar,980,n/a,501+,5.4,501+,6.8,401,38.6,601+,15.6,n/a,n/a,601+,2.2,601+,42.7,539,22.5,n/a,n/a
University of Salford,981,n/a,501+,6.6,501+,4.6,601+,8.1,601+,8.4,439,35.4,237,59.7,542,62.4,601+,7.4,n/a,n/a
University of Santo Tomas,982,n/a,501+,10.8,400,23.9,601+,15.4,601+,1.2,403,40.3,601+,8.5,601+,12.1,572,20.7,n/a,n/a
University of Seoul,983,n/a,501+,10.1,501+,8.9,456,34,601+,8.3,601+,3.8,601+,6.3,601+,24,601+,4.4,n/a,n/a
University of Tulsa,984,n/a,501+,2.2,501+,3.3,445,34.7,601+,15.7,601+,5.1,593,16.5,601+,13.7,324,40.6,n/a,n/a
University of Tyumen,985,n/a,501+,3.3,501+,2.2,329,47.2,601+,1.5,601+,5.3,586,16.8,601+,24.6,601+,6.2,n/a,n/a
University of Wroclaw,986,n/a,501+,15,501+,13.7,574,25.6,601+,4.7,601+,5.1,601+,7.9,601+,51.2,601+,16.4,n/a,n/a
University of Wyoming,987,n/a,501+,2.2,501+,1.8,597,24,496,24.5,601+,8.5,601+,4.5,601+,55.1,601+,10.5,n/a,n/a
University of Zagreb,988,n/a,501+,15.8,501+,5.5,540,28.1,601+,4.3,601+,2,601+,1.6,113,92.6,246,50.7,n/a,n/a
University of the Punjab,989,n/a,501+,13.5,173,50.1,601+,5.4,601+,8.1,601+,3.3,601+,1.3,601+,43.7,467,26.8,n/a,n/a
University of the West of England,990,n/a,501+,9.2,501+,9.9,601+,10.8,601+,10.7,381,44.4,214,66.2,512,64.8,601+,3.5,n/a,n/a
University of Zilina,991,n/a,501+,4.5,501+,1,297,52.7,601+,5.6,601+,2.8,601+,3,601+,20.8,432,29.4,n/a,n/a
Università degli Studi di Perugia,992,n/a,501+,8.2,501+,2.1,601+,3.9,303,44.5,601+,7.7,601+,6.6,386,75.2,601+,7.1,n/a,n/a
Università degli studi Roma Tre,993,n/a,501+,16.8,501+,6.1,601+,2.3,601+,16.1,601+,10.1,601+,5.1,601+,57.2,601+,6.8,n/a,n/a
Universität Duisburg-Essen,994,n/a,501+,10.9,501+,5.3,601+,10,601+,13,415,38.2,312,44.7,273,82.9,601+,7.5,n/a,n/a
Université de Lorraine,995,n/a,501+,12.7,501+,4.3,601+,6.6,601+,10.7,504,27.5,400,33.6,128,91.7,601+,4.6,n/a,n/a
Nantes Université,996,n/a,501+,10.3,501+,2.9,601+,7.8,581,18,597,18.6,601+,15.4,199,87.9,601+,4.2,n/a,n/a
Université de Rennes 1,997,n/a,501+,15.8,501+,3.4,601+,13.4,544,20.9,601+,13.9,601+,13.4,189,88.5,601+,5.2,n/a,n/a
Verona University,998,n/a,501+,8.4,501+,5,601+,6.1,370,37.7,601+,5.2,601+,4.6,601+,54.2,601+,5.3,n/a,n/a
Viet Nam National University Ho Chi Minh City (VNU-HCM),999,n/a,408,20.5,491,18.5,601+,9.3,601+,1.8,601+,5.3,601+,1.3,601+,43.9,378,33.6,n/a,n/a
"Vietnam National University, Hanoi",1000,n/a,501+,16.6,501+,14.7,601+,12.1,601+,2.3,601+,4.6,601+,1.3,601+,56.3,529,22.9,n/a,n/a
Vytautas Magnus University,1001,n/a,501+,11.6,499,17.9,601+,14.3,601+,3.5,465,31,389,35.4,601+,29.6,544,22.4,n/a,n/a
Worcester Polytechnic Institute,1002,n/a,501+,3.5,501+,6.6,601+,19.2,469,26.4,489,28.9,456,26.7,601+,36.3,458,27.3,n/a,n/a
Wroclaw University of Science and Technology (WRUST),1003,n/a,501+,11.4,450,20.4,508,30.5,601+,5.3,601+,3,601+,4.7,498,66.6,601+,4.6,n/a,n/a
Wuhan University of Technology,1004,n/a,501+,5.4,501+,2.1,601+,13.3,411,33.3,n/a,n/a,601+,2.9,596,57.9,601+,5.3,n/a,n/a
Yamaguchi University,1005,n/a,501+,3.5,501+,1.6,334,46.4,601+,5.3,601+,8.4,601+,3.4,601+,25.8,601+,4.2,n/a,n/a
Yerevan State University,1006,n/a,501+,6.2,501+,3.9,383,41,601+,1.7,601+,4.6,601+,3.6,601+,20.6,105,80,n/a,n/a
Yeungnam University,1007,n/a,501+,4.4,501+,3.5,601+,15.6,529,22,454,32.8,601+,6.5,601+,28.7,601+,3.5,n/a,n/a
Yokohama National University,1008,n/a,501+,10.3,501+,17.1,601+,17.8,601+,9.9,601+,9.8,601+,11,601+,36.8,601+,16.6,n/a,n/a
Zhengzhou University,1009,n/a,501+,4.9,501+,17.3,601+,5.2,286,46.6,n/a,n/a,601+,2.7,601+,30.6,601+,4.5,n/a,n/a
Al-Quds University,1010,n/a,501+,3.2,501+,6.3,601+,14.7,601+,1.6,363,48.3,601+,6.6,601+,21.3,270,46.8,n/a,n/a
Alexandria University,1011,n/a,436,19.6,501+,10.4,601+,6.2,601+,1.9,601+,2.4,601+,3.4,543,62.2,601+,4.7,n/a,n/a
Aligarh Muslim University,1012,n/a,501+,8.3,501+,3.5,595,24.5,601+,9,601+,1.2,601+,2,601+,38.6,601+,5.6,n/a,n/a
Amity University,1013,n/a,501+,6.6,501+,6.4,601+,13.5,601+,4.4,601+,3.5,542,19.7,591,58,601+,9.4,n/a,n/a
Amrita Vishwa Vidyapeetham,1014,n/a,501+,3.3,501+,4.1,553,27.4,601+,4.7,411,38.7,601+,1.8,601+,26.1,601+,5.5,n/a,n/a
An-Najah National University,1015,n/a,501+,4.8,498,18,601+,7.5,601+,2.2,445,34.7,555,18.4,601+,26.7,339,38.1,n/a,n/a
Ankara Üniversitesi,1016,n/a,501+,16.6,501+,10.8,601+,10.3,601+,2.7,601+,2.8,601+,6.1,577,59.3,565,21,n/a,n/a
Asia University Taiwan,1017,n/a,501+,5.4,501+,1.9,601+,3.8,486,25.2,601+,10.5,601+,3.9,601+,35.6,601+,6.7,n/a,n/a
Assiut University,1018,n/a,501+,9.5,501+,5.4,601+,16.3,601+,2.3,595,18.8,601+,2.7,466,69.3,601+,5.1,n/a,n/a
Athens University of Economics and Business,1019,n/a,501+,6.7,248,38,601+,1.5,574,19,601+,1.8,601+,4.6,601+,9.4,601+,13.9,n/a,n/a
Auburn University,1020,n/a,501+,6.6,501+,9.1,601+,7,527,22.1,601+,6.8,601+,8.6,592,58,591,19.9,n/a,n/a
Azerbaijan State University of Economics,1021,n/a,501+,7.7,501+,5.2,601+,19.8,601+,1.1,601+,4.5,601+,2.4,601+,3.1,442,28.5,n/a,n/a
BRAC University,1022,n/a,501+,9.1,454,20.3,601+,16.9,601+,1.7,601+,2.8,601+,2,601+,13.1,499,24.5,n/a,n/a
Babes-Bolyai University,1023,n/a,501+,15.6,501+,11.8,601+,4.4,601+,4.5,601+,12.5,601+,4.3,293,81.8,435,28.9,n/a,n/a
Baku State University,1024,n/a,501+,7.4,501+,1.9,522,29.5,601+,1.3,601+,2.2,601+,1.9,601+,9,486,25.3,n/a,n/a
Banaras Hindu University,1025,n/a,501+,10.3,501+,5.5,601+,14.8,601+,8.6,601+,1.3,601+,1.9,601+,49.1,601+,12.6,n/a,n/a
Baylor University,1026,n/a,501+,5.6,501+,9.1,601+,14.9,601+,9.4,601+,2.2,601+,4.7,601+,37.1,552,21.8,n/a,n/a
Belarusian State University of Informatics and Radioelectronics,1027,n/a,501+,6.6,474,19.4,601+,13,601+,1.3,601+,1.2,601+,5.7,601+,6,336,38.7,n/a,n/a
Benemerita Universidad Autonoma de Puebla,1028,n/a,501+,14.9,501+,7.4,601+,4.3,601+,1.9,601+,3.9,601+,1.3,601+,26.3,601+,3.8,n/a,n/a
Bielefeld University,1029,n/a,501+,13.7,501+,3.1,601+,9.2,601+,8.7,547,22.8,601+,8.6,522,63.9,601+,4,n/a,n/a
Bina Nusantara University (BINUS),1030,n/a,501+,9.2,501+,11.8,601+,22.2,601+,1.7,601+,17.5,601+,4.3,601+,8.7,419,29.9,n/a,n/a
Binghamton University SUNY,1031,n/a,501+,6.3,501+,8,601+,5.9,552,20.6,601+,9.5,601+,10.6,601+,23.1,601+,10.1,n/a,n/a
"Birla Institute of Technology and Science, Pilani",1032,n/a,501+,7.4,501+,16.6,601+,6.8,590,17.5,601+,1.4,601+,2.5,601+,42.1,199,57.1,n/a,n/a
Birmingham City University,1033,n/a,501+,5,501+,4.3,601+,8.4,601+,3,397,42.2,157,80.4,601+,28.9,601+,7.9,n/a,n/a
Brigham Young University,1034,n/a,501+,6.8,501+,7.8,601+,4.5,601+,15.6,601+,1.1,601+,3.5,541,62.5,348,37.4,n/a,n/a
Brock University,1035,n/a,501+,3.2,501+,11.3,601+,2.6,571,19.3,601+,2.4,532,20.6,601+,32.9,601+,7.2,n/a,n/a
CEU Universities,1036,n/a,501+,3.4,501+,6.3,601+,20.9,601+,2.3,601+,3.4,301,48.3,n/a,n/a,n/a,n/a,n/a,n/a
COMSATS University Islamabad,1037,n/a,501+,9.4,405,23.6,601+,13.7,601+,9,601+,1.7,601+,1.8,316,80.4,601+,10.6,n/a,n/a
The City College of New York,1038,n/a,501+,4.5,501+,1.7,601+,12,578,18.6,601+,7.6,601+,7,601+,38.4,601+,3.2,n/a,n/a
Canterbury Christ Church University,1039,n/a,501+,5.9,501+,1.7,601+,7.8,601+,4.3,446,34.5,350,38.9,601+,12.2,601+,4.2,n/a,n/a
Chungbuk National University,1040,n/a,501+,3.7,501+,2.8,507,30.5,601+,8,601+,7.8,601+,5.8,601+,29.6,601+,3.7,n/a,n/a
Corvinus University of Budapest,1041,n/a,501+,11,501+,17.2,601+,4.7,601+,3.3,601+,8.7,347,40,601+,16.4,601+,16.9,n/a,n/a
Doshisha University,1042,n/a,501+,8,501+,15.7,601+,5.8,601+,2.1,573,20.8,601+,4.3,601+,12.3,601+,14.8,n/a,n/a
Escuela Politécnica Nacional,1043,n/a,501+,5.9,501+,9.8,601+,20.6,601+,3.5,601+,8.2,601+,1.8,601+,21.3,601+,19.4,n/a,n/a
Escuela Superior Politécnica del Litoral (ESPOL),1044,n/a,501+,11.2,501+,15.3,601+,17.6,601+,2.5,601+,14.6,601+,1.6,601+,26.6,601+,16,n/a,n/a
Financial University under the Government of the Russian Federation,1045,n/a,501+,4.6,501+,6.8,451,34.3,601+,1.5,601+,2.4,601+,7.6,601+,10.2,361,35.6,n/a,n/a
Fordham University,1046,n/a,501+,6.1,501+,9.7,601+,17.1,601+,6.6,601+,8.5,601+,15.6,601+,34.8,298,42.9,n/a,n/a
Future University in Egypt,1047,n/a,501+,3,408,23.5,524,29.3,601+,1.7,601+,3.3,597,16.3,601+,6.6,601+,9.9,n/a,n/a
Gazi Üniversitesi,1048,n/a,501+,13.7,501+,10.1,601+,5.1,601+,4.7,601+,1.1,601+,1.9,601+,46.5,601+,14.2,n/a,n/a
George Mason University,1049,n/a,501+,8.8,501+,7.1,601+,11.9,601+,12.7,601+,9.4,601+,10,584,58.6,601+,18.7,n/a,n/a
Glasgow Caledonian University,1050,n/a,501+,4.4,501+,5,601+,4.8,601+,7.1,453,33,346,40,601+,36.8,601+,5.4,n/a,n/a
Harper Adams University,1051,n/a,501+,4.1,468,19.8,601+,5.9,601+,11.8,490,28.8,566,17.6,601+,11.4,601+,4,n/a,n/a
Huazhong Agricultural University,1052,n/a,501+,3.1,501+,1.7,601+,6.9,384,36.2,601+,4.5,601+,1.8,601+,33.1,601+,5.5,n/a,n/a
Imam Mohammad Ibn Saud Islamic University – IMSIU,1053,n/a,501+,7,501+,2.5,601+,13.4,601+,1.5,371,47.3,601+,5.4,601+,31.8,601+,3.7,n/a,n/a
Istanbul Aydin University,1054,n/a,501+,3.1,501+,2.9,601+,13.3,601+,1.4,601+,10.5,270,53,601+,4.3,601+,9.8,n/a,n/a
Ivan Franko National University of Lviv,1055,n/a,501+,2.3,501+,5.8,433,35.7,601+,1.5,601+,1.4,601+,2.1,601+,20.4,601+,11.5,n/a,n/a
Jeju National University,1056,n/a,501+,3.2,501+,1.9,569,26,601+,5.1,601+,2.7,601+,6.2,601+,19.2,601+,4.2,n/a,n/a
Jiangnan University,1057,n/a,501+,3.3,501+,5.9,601+,14.1,601+,14.4,n/a,n/a,n/a,n/a,601+,44.9,601+,3.2,n/a,n/a
Kangwon National University,1058,n/a,501+,4,501+,5,601+,18.1,601+,10.9,601+,4.4,601+,2.9,601+,27.9,601+,3.5,n/a,n/a
Kazakh Ablai Khan University of International Relations and World Languages,1059,n/a,501+,5.5,501+,6.6,502,30.8,601+,1,601+,7.1,601+,4.3,n/a,n/a,601+,19.2,n/a,n/a
Kazan National Research Technological University,1060,n/a,501+,3.3,501+,3.5,552,27.5,601+,1.5,601+,2,367,37.5,601+,5.1,601+,3.8,n/a,n/a
Kent State University,1061,n/a,501+,6,501+,5,601+,6.5,575,18.7,564,21.4,601+,5.4,601+,52.3,601+,10.3,n/a,n/a
Kharkiv National University of Radio Electronics,1062,n/a,501+,2.8,501+,11.2,463,33.1,601+,1.6,601+,1.5,596,16.4,601+,11.1,558,21.2,n/a,n/a
Kookmin University,1063,n/a,501+,3.5,501+,3.7,561,27,601+,3.7,601+,6.5,459,26.4,601+,8.5,601+,3.6,n/a,n/a
Kuwait University,1064,n/a,501+,13.3,501+,7.7,601+,5.7,601+,2.9,517,25.8,477,24.1,601+,52,179,62.7,n/a,n/a
Kyoto Institute of Technology,1065,n/a,501+,6,501+,4.2,601+,19.8,601+,13.5,601+,9.6,601+,4.4,601+,12.3,601+,6.4,n/a,n/a
Kyushu Institute of Technology,1066,n/a,501+,4.2,501+,4.6,601+,12.1,506,23.7,601+,10.4,601+,5.7,601+,20.7,601+,5.4,n/a,n/a
Leeds Beckett University,1067,n/a,501+,4,501+,12.4,601+,5.6,601+,6.9,487,29.1,527,20.8,601+,19.4,601+,4.5,n/a,n/a
Marquette University,1068,n/a,501+,3,501+,4.4,578,25.5,601+,8.9,601+,5.5,601+,2.9,601+,21.2,540,22.5,n/a,n/a
Mendeleev University of Chemical Technology,1069,n/a,501+,3.7,501+,3.6,411,37.5,601+,2.5,601+,1.1,601+,6.4,601+,9.7,601+,16.3,n/a,n/a
Mississippi State University,1070,n/a,501+,5.5,501+,8.6,601+,8.1,595,17.1,601+,10.4,601+,3.3,601+,53.2,601+,9.9,n/a,n/a
Multimedia University (MMU),1071,n/a,501+,7.1,501+,17.4,601+,15.4,601+,5.7,601+,15.6,533,20.5,601+,26.8,526,23.1,n/a,n/a
Mustansiriyah University,1072,n/a,501+,3.2,501+,4.5,430,36.3,601+,1.2,537,23.6,601+,5.2,601+,13,306,42.4,n/a,n/a
Mutah University,1073,n/a,501+,5.8,501+,5.1,601+,9.4,601+,1.6,601+,10.7,282,51.9,601+,7.5,580,20.3,n/a,n/a
Mykolas Romeris University,1074,n/a,501+,5.1,501+,9.4,601+,13.6,601+,4.9,601+,8.6,560,18.1,601+,9,50,93,n/a,n/a
Nagoya Institute of Technology (NIT),1075,n/a,501+,5.3,501+,2.5,601+,6.5,582,18,601+,6.1,601+,5,601+,21.7,601+,13.3,n/a,n/a
Nanjing Normal University,1076,n/a,501+,3.5,501+,1.6,601+,18.1,601+,16.5,n/a,n/a,601+,5.1,601+,57.5,601+,5.5,n/a,n/a
National Taiwan Ocean University,1077,n/a,501+,5,501+,2.7,601+,13.4,601+,10,601+,4.7,601+,9.2,601+,21.5,601+,6.5,n/a,n/a
National University of Kyiv-Mohyla Academy (NaUKMA),1078,n/a,501+,4.9,501+,11.1,427,36.5,601+,1.1,601+,2.4,601+,1.5,601+,4.7,411,30.5,n/a,n/a
North South University,1079,n/a,501+,10.4,255,37.2,601+,5.2,601+,1.9,601+,14.2,601+,2.6,601+,11.2,465,26.8,n/a,n/a
North-West University,1080,n/a,501+,7,501+,8.5,601+,6.5,601+,12.6,601+,5,601+,2.8,178,89.3,601+,16.3,n/a,n/a
Ocean University of China,1081,n/a,501+,4.1,501+,1.6,601+,10.8,416,32.5,601+,3.7,601+,2.1,601+,46.9,601+,5.6,n/a,n/a
Odessa I.I.Mechnikov National University,1082,n/a,501+,4,501+,2,394,39.9,601+,1.4,601+,1.8,601+,3,601+,8.9,484,25.5,n/a,n/a
Ohio University,1083,n/a,501+,8.5,501+,12.1,601+,6,601+,15.6,601+,6.1,601+,4.3,601+,44.8,512,23.6,n/a,n/a
Paul Valéry University Montpellier,1084,n/a,501+,12.1,501+,2,601+,3.2,601+,3.3,601+,6,371,37.2,601+,48.9,601+,2.8,n/a,n/a
Rochester Institute of Technology (RIT),1085,n/a,501+,4.6,501+,6.9,601+,22.8,601+,8.3,601+,5.7,557,18.2,601+,46.3,464,26.8,n/a,n/a
Saitama University,1086,n/a,501+,3.6,501+,2.1,601+,15.3,553,20.6,601+,11.3,601+,6.9,601+,28.7,601+,9.4,n/a,n/a
San Diego State University,1087,n/a,501+,4.4,501+,3.9,601+,3.2,545,20.9,601+,5.5,601+,5.5,431,72.7,441,28.7,n/a,n/a
Sathyabama Institute of Science and Technology (Deemed to be University),1088,n/a,501+,4,501+,11.3,541,27.8,601+,4.1,601+,8.3,601+,5.4,601+,18.7,601+,8,n/a,n/a
Seattle University,1089,n/a,501+,4.6,501+,3.9,459,33.5,601+,3.3,601+,1.5,601+,12.6,601+,6.9,601+,13.5,n/a,n/a
Seoul National University of Science and Technology,1090,n/a,501+,5.7,501+,3.5,601+,9.5,601+,9.9,601+,11,601+,14,601+,11.6,601+,6.3,n/a,n/a
Shahid Beheshti University (SBU),1091,n/a,501+,8.5,501+,7.3,601+,4.4,481,25.8,601+,1.7,601+,1.8,601+,53.5,522,23.2,n/a,n/a
Shanghai International Studies University,1092,n/a,501+,4.3,501+,2.3,601+,19.2,601+,1.5,476,30,417,31.9,601+,3.3,601+,3.8,n/a,n/a
Sheffield Hallam University,1093,n/a,501+,6.1,501+,14.2,601+,9.9,601+,5.4,468,30.6,526,20.9,601+,52.7,601+,5.4,n/a,n/a
"Siberian Federal University, SibFU",1094,n/a,501+,7,501+,3.9,601+,12.9,601+,3.1,368,47.6,488,23.2,601+,30.6,601+,4.3,n/a,n/a
"Siksha ‘O’ Anusandhan (Deemed to be University), SOA",1095,n/a,501+,2.7,501+,2.5,379,41.2,601+,4.2,601+,1.7,601+,2.1,601+,6.2,601+,7.9,n/a,n/a
Silesian University of Technology,1096,n/a,501+,5,501+,3.9,536,28.4,601+,6.1,601+,2,601+,2.5,601+,34.5,553,21.8,n/a,n/a
Sookmyung Women's University,1097,n/a,501+,3.6,501+,5.2,601+,21.1,601+,5,601+,6.4,601+,1.9,601+,3.7,601+,5.9,n/a,n/a
Taibah University,1098,n/a,501+,4.1,501+,1.7,601+,4.6,601+,2.8,92,99.1,601+,2.5,601+,41.5,601+,3.7,n/a,n/a
Tallinn University,1099,n/a,501+,8.5,501+,5.3,601+,6.5,601+,8.9,367,47.6,583,16.9,601+,30.8,39,96.3,n/a,n/a
