name,overall rank,overall score,academic reputation rank,academic reputation score,employer reputation rank,employer reputation score,faculty student rank,faculty student score,citations per faculty rank,citations per faculty score,international faculty rank,international faculty score,international students rank,international students score,international Research Network rank,international Research Network score,employment outcomes rank,employment outcomes score,sustainability rank,sustainability score
Abu Dhabi University,704,n/a,501+,7.1,501+,8,601+,8.8,601+,6.3,5,100,11,100,n/a,n/a,n/a,n/a,n/a,n/a
Ajman University,705,n/a,501+,8.5,501+,17.6,601+,6.7,601+,1.5,6,100,4,100,n/a,n/a,n/a,n/a,n/a,n/a
Al Ain University,706,n/a,501+,10.2,501+,7.4,601+,10.3,601+,2.1,1,100,16,100,n/a,n/a,n/a,n/a,n/a,n/a
Beijing University of Technology,707,n/a,501+,7.6,501+,5.4,344,45.6,541,21.4,601+,2.3,601+,3.6,n/a,n/a,n/a,n/a,n/a,n/a
Bogaziçi Üniversitesi,708,n/a,405,20.5,257,36.9,601+,4.6,551,20.4,601+,4.1,601+,3,n/a,n/a,n/a,n/a,n/a,n/a
Brno University of Technology,709,n/a,501+,12,302,31.6,601+,22.2,601+,5.1,601+,4,195,70.3,n/a,n/a,n/a,n/a,n/a,n/a
Charles Darwin University,710,n/a,501+,5.3,501+,4.5,601+,6.2,451,29.1,314,43,122,88.2,n/a,n/a,n/a,n/a,n/a,n/a
City University of New York,711,n/a,311,27.2,341,28.8,601+,11.2,601+,4.8,601+,2.4,601+,5.7,n/a,n/a,n/a,n/a,n/a,n/a
Gunma University,712,n/a,501+,2.8,501+,1.8,186,70.7,601+,6.7,601+,1.4,601+,4,n/a,n/a,n/a,n/a,n/a,n/a
Indian Institute of Technology Bhubaneswar,713,n/a,501+,3,501+,3.3,601+,20.6,243,54.4,601+,1.2,601+,1,n/a,n/a,n/a,n/a,n/a,n/a
Instituto Tecnológico de Buenos Aires (ITBA),714,n/a,501+,7.8,366,27,366,43.2,601+,1.7,460,14.8,601+,13.9,n/a,n/a,n/a,n/a,n/a,n/a
Istanbul Technical University,715,n/a,431,19.7,242,39,601+,9.1,601+,11.2,601+,1.6,601+,14.3,n/a,n/a,n/a,n/a,n/a,n/a
Jouf University,716,n/a,501+,3,501+,2.7,342,45.9,601+,1.5,24,100,601+,2.9,n/a,n/a,n/a,n/a,n/a,n/a
Lebanese University,717,n/a,501+,15.7,219,43.9,601+,13.8,601+,2,366,29.2,382,36.1,n/a,n/a,n/a,n/a,n/a,n/a
Middlesex University,718,n/a,501+,5.4,501+,6,601+,8.5,601+,15.4,192,83.6,76,96.2,n/a,n/a,n/a,n/a,n/a,n/a
"National Technical University of Ukraine ""Igor Sikorsky Kyiv Polytechnic Institute""",719,n/a,501+,12.9,379,25.6,394,39.7,601+,1.4,601+,1,601+,3,n/a,n/a,n/a,n/a,n/a,n/a
New Jersey Institute of Technology (NJIT),720,n/a,501+,4.5,501+,8.7,601+,15.1,489,25.5,293,47.1,174,74.2,n/a,n/a,n/a,n/a,n/a,n/a
Northumbria University at Newcastle,721,n/a,501+,10.2,411,22.9,601+,12.7,599,16.5,346,34.6,228,61.1,n/a,n/a,n/a,n/a,n/a,n/a
Notre Dame University-Louaize NDU,722,n/a,501+,5.3,501+,16.2,518,29.7,601+,3.2,181,86.7,407,32.4,n/a,n/a,n/a,n/a,n/a,n/a
O.P. Jindal Global University,723,n/a,501+,6.9,501+,15.9,258,59.3,601+,1.3,547,8.1,601+,1.2,n/a,n/a,n/a,n/a,n/a,n/a
Osaka Prefecture University,724,n/a,501+,5.2,501+,7.6,284,54.2,601+,12.2,601+,1.7,601+,4.1,n/a,n/a,n/a,n/a,n/a,n/a
Philipps-Universität Marburg,725,n/a,501+,15,501+,4.2,601+,8.9,382,36.2,592,6.1,463,26,n/a,n/a,n/a,n/a,n/a,n/a
Plekhanov Russian University of Economics,726,n/a,501+,8.8,501+,13,307,50.4,601+,2.2,601+,3.4,509,22.6,n/a,n/a,n/a,n/a,n/a,n/a
Politecnico di Bari,727,n/a,501+,5.1,501+,4.7,601+,8.4,209,59.1,601+,1.9,601+,9.3,n/a,n/a,n/a,n/a,n/a,n/a
Prince Mohammad Bin Fahd university,728,n/a,501+,8.5,501+,13.1,601+,17.8,601+,9.6,11,100,523,21.3,n/a,n/a,n/a,n/a,n/a,n/a
Saint Petersburg Electrotechnical University ETU-LETI,729,n/a,501+,4.5,501+,3.6,268,57.3,601+,1.7,601+,1.8,275,52.7,n/a,n/a,n/a,n/a,n/a,n/a
Stevens Institute of Technology,730,n/a,501+,2.9,501+,3.8,601+,6.3,366,37.8,383,26,107,90.1,n/a,n/a,n/a,n/a,n/a,n/a
Sumy State University,731,n/a,501+,4.7,501+,4.1,291,53.1,601+,2,601+,1.2,265,54.6,n/a,n/a,n/a,n/a,n/a,n/a
Tokyo Metropolitan University,732,n/a,501+,11.9,501+,5.5,490,31.5,522,23,601+,2,601+,7.1,n/a,n/a,n/a,n/a,n/a,n/a
Ufa State Aviation Technical University (USATU),733,n/a,501+,3.2,501+,1.9,154,76.6,601+,1.4,601+,1,601+,2,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Central de Venezuela,734,n/a,441,19.3,185,47.9,601+,19.1,601+,1.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Iberoamericana IBERO,735,n/a,501+,16.2,215,44.3,552,27.2,601+,1.3,601+,1.9,601+,3,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de La Sabana,736,n/a,501+,15.1,153,53.2,601+,23.2,601+,1.8,601+,2.2,601+,2.6,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de San Andrés - UdeSA,737,n/a,501+,5.7,370,26.6,287,53.6,601+,2,601+,2.8,601+,5.2,n/a,n/a,n/a,n/a,n/a,n/a
Universidade de Santiago de Compostela,738,n/a,382,21.8,501+,7.9,601+,14.3,545,21.2,601+,1.1,601+,6.1,n/a,n/a,n/a,n/a,n/a,n/a
Universitat Rovira i Virgili,739,n/a,501+,6.5,501+,2.5,601+,21.6,333,41.7,601+,2.5,470,25.2,n/a,n/a,n/a,n/a,n/a,n/a
University of Bradford,740,n/a,501+,9.1,501+,8.1,601+,9.9,528,22.5,375,27.8,161,78.5,n/a,n/a,n/a,n/a,n/a,n/a
University of Haifa,741,n/a,501+,13.7,501+,9.8,410,38.2,601+,11.7,512,10.2,601+,6.4,n/a,n/a,n/a,n/a,n/a,n/a
University of Houston,742,n/a,501+,14.9,501+,16.5,601+,4.8,343,40.4,601+,2.3,601+,10.8,n/a,n/a,n/a,n/a,n/a,n/a
University of Huddersfield,743,n/a,501+,9.2,501+,13.6,601+,7.8,547,20.8,284,50.7,179,73.6,n/a,n/a,n/a,n/a,n/a,n/a
University of Modena and Reggio Emilia,744,n/a,501+,8.7,501+,3.8,601+,2.3,191,61.5,601+,1.1,601+,5.4,n/a,n/a,n/a,n/a,n/a,n/a
University of Southern Queensland,745,n/a,501+,8.2,501+,9.9,601+,4.7,395,34.6,250,62.7,337,41.9,n/a,n/a,n/a,n/a,n/a,n/a
University of Westminster,746,n/a,501+,10.1,501+,8.7,601+,6.1,601+,10.8,215,73.6,23,100,n/a,n/a,n/a,n/a,n/a,n/a
University of Windsor,747,n/a,501+,2.9,501+,6.6,601+,1.6,187,61.8,n/a,n/a,328,43.1,n/a,n/a,n/a,n/a,n/a,n/a
University of the Basque Country,748,n/a,484,17.5,501+,5.6,465,33.3,601+,8.2,601+,1.3,601+,6.1,n/a,n/a,n/a,n/a,n/a,n/a
Universität Potsdam,749,n/a,501+,14.8,501+,2.2,601+,13,493,25.2,341,36,434,29.1,n/a,n/a,n/a,n/a,n/a,n/a
Université Côte d'Azur,750,n/a,501+,16.4,501+,2.9,601+,4.7,429,30.7,397,22.8,319,44.7,n/a,n/a,n/a,n/a,n/a,n/a
Université de Sousse,751,n/a,501+,3.1,501+,1,158,76.3,601+,1.5,601+,1.1,601+,2.1,n/a,n/a,n/a,n/a,n/a,n/a
Virginia Commonwealth University,752,n/a,501+,7.1,501+,9.4,329,47.6,601+,16.3,601+,4.3,601+,4,n/a,n/a,n/a,n/a,n/a,n/a
American University of the Middle East,753,n/a,501+,9.7,501+,14.6,601+,16.1,601+,2.6,2,100,491,23.8,n/a,n/a,n/a,n/a,n/a,n/a
Belarusian National Technical University (BNTU),754,n/a,501+,9.2,349,28.1,428,37,601+,1.1,601+,1.2,601+,14.2,n/a,n/a,n/a,n/a,n/a,n/a
Bournemouth University,755,n/a,501+,5.3,501+,11.5,601+,6.4,508,24,232,69.7,279,52,n/a,n/a,n/a,n/a,n/a,n/a
Chonnam National University,756,n/a,501+,9.2,501+,4.5,390,40.1,601+,15.8,601+,2.4,601+,9.8,n/a,n/a,n/a,n/a,n/a,n/a
Chungnam National University,757,n/a,501+,10.3,501+,9.3,413,37.8,601+,11.3,601+,2.6,601+,10.5,n/a,n/a,n/a,n/a,n/a,n/a
Clarkson University,758,n/a,501+,1,501+,3.7,601+,18.2,315,44.7,396,23.2,601+,12.8,n/a,n/a,n/a,n/a,n/a,n/a
Dankook University,759,n/a,501+,3.4,501+,3.4,224,64.8,601+,3.7,601+,1.8,601+,5,n/a,n/a,n/a,n/a,n/a,n/a
Georgia State University,760,n/a,501+,13.1,439,20.9,601+,5.1,391,35.2,601+,1.8,601+,6.6,n/a,n/a,n/a,n/a,n/a,n/a
Institut Teknologi Sepuluh Nopember (ITS Surabaya),761,n/a,501+,11.2,418,22.4,565,26.1,601+,2.1,298,45.7,601+,4.5,n/a,n/a,n/a,n/a,n/a,n/a
Instituto Politécnico Nacional (IPN),762,n/a,417,20.1,175,50.4,601+,10.6,601+,3,601+,1.3,601+,1.2,n/a,n/a,n/a,n/a,n/a,n/a
Instituto Tecnológico Autónomo de México (ITAM),763,n/a,501+,13.8,185,47.9,601+,15.4,601+,1.8,344,35,601+,1.7,n/a,n/a,n/a,n/a,n/a,n/a
Jamia Millia Islamia,764,n/a,501+,6.2,501+,3.5,319,48.7,601+,12.2,601+,1.4,601+,3.3,n/a,n/a,n/a,n/a,n/a,n/a
Jinan University (China),765,n/a,501+,4.1,501+,2.1,601+,10.1,479,26.5,348,34.4,137,85.6,n/a,n/a,n/a,n/a,n/a,n/a
Karaganda State Technical University,766,n/a,501+,5.1,501+,4.5,226,64.5,601+,1,601+,1.2,601+,8.6,n/a,n/a,n/a,n/a,n/a,n/a
Keele University,767,n/a,501+,6.2,501+,3.3,601+,19.9,461,28,337,37.1,419,31.3,n/a,n/a,n/a,n/a,n/a,n/a
Lanzhou University,768,n/a,501+,7.4,501+,1.7,601+,22.8,365,37.8,601+,1.3,601+,1.7,n/a,n/a,n/a,n/a,n/a,n/a
"Manipal Academy of Higher Education, Manipal, Karnataka, India",769,n/a,501+,7.9,501+,8.2,293,52.8,601+,3.2,601+,1.1,601+,5.7,n/a,n/a,n/a,n/a,n/a,n/a
Maynooth University,770,n/a,501+,10.1,501+,9.7,601+,11.2,601+,14.6,194,82.8,522,21.4,n/a,n/a,n/a,n/a,n/a,n/a
Memorial University of Newfoundland,771,n/a,501+,5.8,501+,8.3,601+,13.8,459,28.6,480,13.2,258,55.5,n/a,n/a,n/a,n/a,n/a,n/a
Northwest University (China),772,n/a,501+,3.6,501+,1.3,297,52.6,601+,14,601+,1.6,601+,3.4,n/a,n/a,n/a,n/a,n/a,n/a
Pontificia Universidad Católica de Valparaíso,773,n/a,369,22.6,343,28.7,601+,6.1,601+,7.2,601+,4.4,601+,1.6,n/a,n/a,n/a,n/a,n/a,n/a
Princess Nourah bint Abdulrahman University,774,n/a,501+,12,501+,16.3,601+,16.6,601+,1.3,217,73.5,481,24.5,n/a,n/a,n/a,n/a,n/a,n/a
Riga Technical University,775,n/a,501+,12.1,423,22.1,600,23.7,601+,3.2,601+,5.6,289,49.9,n/a,n/a,n/a,n/a,n/a,n/a
Ritsumeikan University,776,n/a,501+,12.9,129,59.1,601+,9.5,601+,3.7,486,12.7,601+,9.7,n/a,n/a,n/a,n/a,n/a,n/a
Shiraz University,777,n/a,501+,7,501+,5.5,601+,6.3,224,56.7,n/a,n/a,601+,1.6,n/a,n/a,n/a,n/a,n/a,n/a
Southern Cross University,778,n/a,501+,3.8,501+,4,601+,4.6,474,27.2,237,67,142,83.8,n/a,n/a,n/a,n/a,n/a,n/a
Tallinn University of Technology (TalTech),779,n/a,501+,12.7,501+,15,601+,22.6,601+,12.6,418,19.1,428,30.1,n/a,n/a,n/a,n/a,n/a,n/a
Temple University,780,n/a,501+,13.7,501+,9.5,592,24.2,538,21.5,601+,1.6,601+,7.3,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Adolfo Ibáñez,781,n/a,501+,14.9,105,65.7,601+,3.6,601+,5.3,428,17.6,601+,4.9,n/a,n/a,n/a,n/a,n/a,n/a
Universidad San Francisco de Quito (USFQ),782,n/a,501+,10.8,501+,16.1,510,30.1,601+,2,283,50.8,601+,2.1,n/a,n/a,n/a,n/a,n/a,n/a
Universidad Torcuato Di Tella,783,n/a,501+,11.4,294,32.3,601+,19.9,601+,4.8,426,17.6,311,46.1,n/a,n/a,n/a,n/a,n/a,n/a
Universidad de la República (Udelar),784,n/a,408,20.4,465,19.3,601+,21.1,601+,1.6,601+,2.3,601+,3,n/a,n/a,n/a,n/a,n/a,n/a
Universidad del Rosario,785,n/a,501+,12.6,173,50.5,601+,21.5,601+,2.7,601+,4.1,601+,1.6,n/a,n/a,n/a,n/a,n/a,n/a
Universidade Federal do Rio Grande Do Sul,786,n/a,304,27.8,501+,5,601+,8.7,601+,12.5,601+,1.2,601+,1.8,n/a,n/a,n/a,n/a,n/a,n/a
Universiti Tenaga Nasional (UNITEN),787,n/a,501+,7.3,501+,14.8,388,40.3,601+,9.6,601+,4,456,26.6,n/a,n/a,n/a,n/a,n/a,n/a
University Duesseldorf,788,n/a,501+,12.9,501+,7.6,454,34.4,601+,8.5,n/a,n/a,571,17.8,n/a,n/a,n/a,n/a,n/a,n/a
University at Albany SUNY,789,n/a,501+,8.8,501+,8.4,601+,6.9,308,45.9,601+,2.1,601+,10,n/a,n/a,n/a,n/a,n/a,n/a
University of Brescia,790,n/a,501+,3.9,501+,2.2,601+,6,207,59.8,601+,1.5,601+,13.9,n/a,n/a,n/a,n/a,n/a,n/a
University of Central Florida,791,n/a,501+,15.3,391,24.9,601+,3.5,480,26.5,594,5.9,601+,5.1,n/a,n/a,n/a,n/a,n/a,n/a
University of Denver,792,n/a,501+,5.6,501+,8.8,365,43.3,595,16.8,601+,1.4,601+,6.8,n/a,n/a,n/a,n/a,n/a,n/a
University of Greenwich,793,n/a,501+,4.5,501+,6,601+,7.1,601+,11.2,182,86.5,45,99.1,n/a,n/a,n/a,n/a,n/a,n/a
"University of Maryland, Baltimore County",794,n/a,501+,11.4,501+,7.3,601+,14.2,467,27.6,449,15.4,601+,13.1,n/a,n/a,n/a,n/a,n/a,n/a
University of Zagreb,795,n/a,501+,15.8,501+,7,445,35,601+,4.3,601+,1.1,601+,1.7,n/a,n/a,n/a,n/a,n/a,n/a
Università degli Studi di Perugia,796,n/a,501+,8,501+,2.2,601+,4.1,248,53.7,601+,2.4,601+,6.8,n/a,n/a,n/a,n/a,n/a,n/a
Université de Sherbrooke,797,n/a,501+,5.9,501+,15.4,601+,23.3,565,19.4,307,44.4,601+,9.9,n/a,n/a,n/a,n/a,n/a,n/a
Vilnius Gediminas Technical University (VILNIUS TECH),798,n/a,501+,10.6,501+,16.8,471,32.8,601+,7.7,601+,3,444,27.6,n/a,n/a,n/a,n/a,n/a,n/a
Worcester Polytechnic Institute,799,n/a,501+,3.8,501+,7,601+,17.9,390,35.3,520,9.6,400,33.2,n/a,n/a,n/a,n/a,n/a,n/a
AGH University of Krakow,800,n/a,501+,9,501+,11,502,30.7,601+,8.6,601+,1.2,601+,2.4,n/a,n/a,n/a,n/a,n/a,n/a
Karaganda Buketov University,801,n/a,501+,9.6,501+,11,501,30.8,601+,1.3,601+,2.8,601+,6.3,n/a,n/a,n/a,n/a,n/a,n/a
"Adam Mickiewicz University, Poznań",802,n/a,501+,16.3,501+,5.6,582,25,601+,5.8,601+,2.3,601+,3.6,n/a,n/a,n/a,n/a,n/a,n/a
"Ain Shams University in Cairo (ASU, Cairo)",803,n/a,454,18.9,501+,15,601+,8.7,601+,1.9,496,11.4,601+,3.8,n/a,n/a,n/a,n/a,n/a,n/a
Ankara Üniversitesi,804,n/a,501+,15.4,501+,8.3,601+,13.2,601+,2.6,601+,1.3,601+,7,n/a,n/a,n/a,n/a,n/a,n/a
Anna University,805,n/a,501+,6.8,501+,10.6,601+,5.2,427,30.9,n/a,n/a,601+,1.8,n/a,n/a,n/a,n/a,n/a,n/a
Auburn University,806,n/a,501+,7.2,501+,11.4,601+,7.8,527,22.6,601+,2,601+,11.2,n/a,n/a,n/a,n/a,n/a,n/a
Australian Catholic University,807,n/a,501+,7.5,501+,12.2,601+,5.1,601+,15.9,249,63.1,282,51.6,n/a,n/a,n/a,n/a,n/a,n/a
Bangladesh University of Engineering and Technology,808,n/a,501+,13.1,416,22.5,601+,19.6,601+,7.8,n/a,n/a,601+,1.1,n/a,n/a,n/a,n/a,n/a,n/a
Beijing Foreign Studies University,809,n/a,501+,5.9,501+,2.5,487,31.6,601+,1.4,521,9.6,412,31.9,n/a,n/a,n/a,n/a,n/a,n/a
Beijing Jiaotong University,810,n/a,501+,10.6,501+,4.9,601+,18.9,490,25.5,601+,1.9,601+,12.5,n/a,n/a,n/a,n/a,n/a,n/a
Beijing University of Chinese Medicine,811,n/a,501+,4,501+,1.7,387,40.4,601+,5.8,n/a,n/a,601+,10.4,n/a,n/a,n/a,n/a,n/a,n/a
Beijing University of Posts and Telecommunications,812,n/a,501+,3.3,501+,2.1,601+,12,405,33.3,601+,1.9,601+,2,n/a,n/a,n/a,n/a,n/a,n/a
Beirut Arab University,813,n/a,501+,7.4,501+,17.2,601+,12.1,601+,2.1,254,61,358,39,n/a,n/a,n/a,n/a,n/a,n/a
Bielefeld University,814,n/a,501+,14.2,501+,3,601+,10,601+,10.6,518,9.7,601+,9.1,n/a,n/a,n/a,n/a,n/a,n/a
Binghamton University SUNY,815,n/a,501+,7.4,501+,8.6,601+,6.2,525,22.9,601+,2.6,575,17.4,n/a,n/a,n/a,n/a,n/a,n/a
Budapest University of Technology and Economics,816,n/a,501+,13.6,401,24,601+,17.1,601+,10.2,601+,1.2,573,17.6,n/a,n/a,n/a,n/a,n/a,n/a
CY Cergy Paris University,817,n/a,501+,3.2,501+,2.3,457,34.3,601+,10.5,389,24.4,256,55.6,n/a,n/a,n/a,n/a,n/a,n/a
Ca' Foscari University of Venice,818,n/a,473,18,492,18.1,601+,4.3,601+,12.9,434,17.2,601+,10,n/a,n/a,n/a,n/a,n/a,n/a
Catania University,819,n/a,501+,11.8,501+,3.6,601+,5.2,416,31.9,601+,1.3,601+,1.5,n/a,n/a,n/a,n/a,n/a,n/a
Charles Sturt University,820,n/a,501+,4.3,501+,8.5,601+,4.3,601+,11.3,511,10.2,75,96.3,n/a,n/a,n/a,n/a,n/a,n/a
Clemson University,821,n/a,501+,8.6,462,19.3,601+,12.8,478,26.5,601+,1.3,601+,6.9,n/a,n/a,n/a,n/a,n/a,n/a
Corvinus University of Budapest,822,n/a,501+,11,453,20.1,601+,4.4,601+,4,601+,2.5,315,45.8,n/a,n/a,n/a,n/a,n/a,n/a
Cracow University of Technology (Politechnika Krakowska),823,n/a,501+,10.5,484,18.3,595,23.9,601+,4.2,601+,1.2,601+,2.4,n/a,n/a,n/a,n/a,n/a,n/a
Czech University of Life Sciences in Prague,824,n/a,501+,9.8,501+,6.9,601+,10.4,601+,8.7,483,13.1,257,55.5,n/a,n/a,n/a,n/a,n/a,n/a
De La Salle University,825,n/a,461,18.5,329,29.3,601+,12.5,601+,3.7,601+,1.2,601+,3.1,n/a,n/a,n/a,n/a,n/a,n/a
De Montfort University,826,n/a,501+,5.1,501+,5.5,601+,5.6,601+,7.9,259,58.2,78,95.3,n/a,n/a,n/a,n/a,n/a,n/a
Edinburgh Napier University,827,n/a,501+,4.7,501+,4.6,601+,6.2,601+,8.2,304,44.7,119,89,n/a,n/a,n/a,n/a,n/a,n/a
Financial University under the Government of the Russian Federation,828,n/a,501+,4,501+,6.3,374,42.2,601+,1.6,601+,1.1,601+,7.3,n/a,n/a,n/a,n/a,n/a,n/a
Florida International University,829,n/a,501+,14.4,419,22.4,601+,10.5,601+,15.2,525,9.4,601+,15.4,n/a,n/a,n/a,n/a,n/a,n/a
Fordham University,830,n/a,501+,6.7,501+,10.9,601+,20.1,601+,7.5,601+,3.4,467,25.8,n/a,n/a,n/a,n/a,n/a,n/a
Gdańsk University of Technology,831,n/a,501+,7.9,501+,11,446,34.9,601+,10.3,601+,1.2,601+,4.2,n/a,n/a,n/a,n/a,n/a,n/a
George Mason University,832,n/a,501+,9.2,501+,8,601+,11.2,601+,16.3,601+,2.8,601+,13.1,n/a,n/a,n/a,n/a,n/a,n/a
German Jordanian University,833,n/a,501+,5.7,501+,8.4,601+,21.6,601+,3.4,315,42.6,545,20.2,n/a,n/a,n/a,n/a,n/a,n/a
Gulf University for Science and Technology,834,n/a,501+,5.7,501+,6.3,601+,7.2,601+,3.8,12,100,462,26.3,n/a,n/a,n/a,n/a,n/a,n/a
Hacettepe University,835,n/a,501+,15.6,501+,13.5,601+,8.1,601+,6.8,601+,1.3,601+,2.8,n/a,n/a,n/a,n/a,n/a,n/a
Harbin Engineering University,836,n/a,501+,3.4,501+,1.7,562,26.4,443,29.7,601+,1.8,601+,2.9,n/a,n/a,n/a,n/a,n/a,n/a
Indiana University–Purdue University Indianapolis,837,n/a,501+,8.3,501+,7.7,564,26.3,594,16.8,464,14.4,601+,5.1,n/a,n/a,n/a,n/a,n/a,n/a
International Christian University,838,n/a,501+,4.1,501+,11.4,601+,16.2,601+,2,224,71.8,601+,15,n/a,n/a,n/a,n/a,n/a,n/a
Islamic University of Madinah,839,n/a,501+,3.6,501+,3.6,601+,8.6,601+,1.3,119,97.8,18,100,n/a,n/a,n/a,n/a,n/a,n/a
Istanbul University,840,n/a,368,22.8,501+,13.5,601+,1.9,601+,6.4,601+,2.6,601+,10.3,n/a,n/a,n/a,n/a,n/a,n/a
Jordan University of Science & Technology,841,n/a,501+,15.9,429,21.5,601+,20.3,601+,3.4,601+,5.5,489,24,n/a,n/a,n/a,n/a,n/a,n/a
Kansas State University,842,n/a,501+,10.3,501+,12,601+,16.5,556,20.2,368,28.9,601+,10.3,n/a,n/a,n/a,n/a,n/a,n/a
Kasetsart University,843,n/a,354,23.6,369,26.8,601+,6.6,601+,2.5,601+,2.6,601+,1.6,n/a,n/a,n/a,n/a,n/a,n/a
Kaunas University of Technology,844,n/a,501+,11.3,501+,16.3,472,32.8,601+,5.4,601+,1.4,601+,11.2,n/a,n/a,n/a,n/a,n/a,n/a
Kazakh Ablai Khan University of International Relations and World Languages,845,n/a,501+,5.5,501+,5.1,407,38.8,601+,1,601+,2.1,601+,4.6,n/a,n/a,n/a,n/a,n/a,n/a
Kazakh-British Technical University,846,n/a,501+,10.3,501+,16.2,498,30.9,601+,1.3,543,8.3,601+,2.7,n/a,n/a,n/a,n/a,n/a,n/a
Kazan National Research Technological University,847,n/a,501+,3.1,501+,3.3,458,34.2,601+,1.7,601+,1.1,326,43.7,n/a,n/a,n/a,n/a,n/a,n/a
Khon Kaen University,848,n/a,501+,15.6,500,17.7,601+,8.6,601+,4.3,601+,2.9,601+,3.8,n/a,n/a,n/a,n/a,n/a,n/a
King Faisal University,849,n/a,501+,12.5,501+,5.4,601+,10,601+,2,80,99.7,601+,2.3,n/a,n/a,n/a,n/a,n/a,n/a
King Mongkut's University of Technology Thonburi,850,n/a,501+,13.1,501+,13,601+,15,601+,6.9,601+,2.8,601+,2.5,n/a,n/a,n/a,n/a,n/a,n/a
Kyoto Institute of Technology,851,n/a,501+,6.4,501+,4.2,601+,20.8,601+,14.7,601+,2.5,601+,12.8,n/a,n/a,n/a,n/a,n/a,n/a
Kyushu Institute of Technology,852,n/a,501+,4.7,501+,4.5,601+,13.4,488,26,601+,3.8,601+,5.6,n/a,n/a,n/a,n/a,n/a,n/a
Liverpool John Moores University,853,n/a,501+,10.2,501+,7,601+,11.2,588,16.9,345,34.7,394,33.8,n/a,n/a,n/a,n/a,n/a,n/a
Lodz University of Technology,854,n/a,501+,5.4,501+,4.1,412,37.9,601+,8.2,601+,1.3,601+,4,n/a,n/a,n/a,n/a,n/a,n/a
London Metropolitan University,855,n/a,501+,5.9,501+,4.8,601+,7.3,601+,4.9,306,44.5,37,99.5,n/a,n/a,n/a,n/a,n/a,n/a
London South Bank University,856,n/a,501+,3.3,501+,3.2,601+,12.7,601+,6.7,238,66.9,95,93.9,n/a,n/a,n/a,n/a,n/a,n/a
Louisiana State University,857,n/a,501+,9.9,501+,12.6,601+,6.2,415,32,601+,4,601+,4.6,n/a,n/a,n/a,n/a,n/a,n/a
Loyola University Chicago,858,n/a,501+,8.2,470,19.1,596,23.8,601+,10.9,601+,1.6,601+,4.9,n/a,n/a,n/a,n/a,n/a,n/a
Lviv Polytechnic National University,859,n/a,501+,7.1,501+,11.3,331,47.4,601+,1.7,601+,1,601+,1.7,n/a,n/a,n/a,n/a,n/a,n/a
Manchester Metropolitan University,860,n/a,501+,11.2,501+,14,601+,12.6,601+,8.2,378,27.2,320,44.6,n/a,n/a,n/a,n/a,n/a,n/a
Mendel University in Brno,861,n/a,501+,6.9,501+,7.1,447,34.8,601+,6.1,601+,5.6,299,47.9,n/a,n/a,n/a,n/a,n/a,n/a
Mendeleev University of Chemical Technology,862,n/a,501+,3.5,501+,3.2,341,46,601+,2.3,601+,1,601+,6.7,n/a,n/a,n/a,n/a,n/a,n/a
NJSC KIMEP University,863,n/a,501+,6.6,501+,9.8,529,29,601+,2.2,200,79,554,19.4,n/a,n/a,n/a,n/a,n/a,n/a
Nanjing University of Aeronautics and Astronautics,864,n/a,501+,3.8,501+,3,601+,15.6,355,38.7,601+,2.1,601+,3.7,n/a,n/a,n/a,n/a,n/a,n/a
National Chung Cheng University,865,n/a,501+,12.5,501+,13.7,601+,21,601+,7,601+,1.6,601+,9.8,n/a,n/a,n/a,n/a,n/a,n/a
Nicolaus Copernicus University,866,n/a,501+,7.4,501+,2.9,361,43.4,601+,4.5,601+,1.4,601+,3.5,n/a,n/a,n/a,n/a,n/a,n/a
Nottingham Trent University,867,n/a,501+,9.9,446,20.4,601+,9.7,601+,7.2,290,49.2,251,56.6,n/a,n/a,n/a,n/a,n/a,n/a
Novosibirsk State Technical University,868,n/a,501+,6.9,501+,7.6,538,28.3,601+,2,601+,1.3,285,51.2,n/a,n/a,n/a,n/a,n/a,n/a
Oklahoma State University,869,n/a,501+,9.9,501+,10.9,601+,14.8,600,16.4,325,40.6,601+,9.5,n/a,n/a,n/a,n/a,n/a,n/a
Paris Lodron University of Salzburg,870,n/a,501+,8.9,501+,2.4,601+,4.5,502,24.7,n/a,n/a,67,97.4,n/a,n/a,n/a,n/a,n/a,n/a
Perm State National Research University,871,n/a,501+,4.7,501+,1.6,317,48.8,601+,1.5,601+,1.1,601+,5.5,n/a,n/a,n/a,n/a,n/a,n/a
Pondicherry University,872,n/a,501+,3.2,501+,1.9,601+,7.1,306,46.1,601+,1.3,601+,1.4,n/a,n/a,n/a,n/a,n/a,n/a
Pontifícia Universidade Católica de São Paulo,873,n/a,501+,11.8,501+,17.3,540,28.1,601+,1.2,601+,1.8,601+,1.4,n/a,n/a,n/a,n/a,n/a,n/a
Poznan University of Technology,874,n/a,501+,6.6,501+,6.3,537,28.3,601+,7.3,601+,1.2,601+,3.4,n/a,n/a,n/a,n/a,n/a,n/a
