name,overall rank,overall score,academic reputation rank,academic reputation score,employer reputation rank,employer reputation score,faculty student rank,faculty student score,citations per faculty rank,citations per faculty score,international faculty rank,international faculty score,international students rank,international students score,international Research Network rank,international Research Network score,employment outcomes rank,employment outcomes score,sustainability rank,sustainability score
University of Zagreb,761,n/a,539,16.2,601+,4.7,597,23.8,701+,4.2,701+,1.5,701+,2.7,176,74.2,158,44.8,=549,19.2
Université du Québec,762,n/a,516,17.3,601+,11.8,701+,1.6,610,16.3,435,37.1,683,11.6,545,19.7,563,14.8,=478,27.3
Wayne State University,763,n/a,601+,7.8,601+,3.2,214,64.7,693,12.3,701+,12.5,701+,4.8,364,41.9,545,15.4,701+,6.4
Hacettepe University,764,n/a,427,20.4,419,22.7,701+,10.1,701+,6,701+,3.2,701+,3.4,483,27,619,13.8,=425,31.6
King Khalid University,765,n/a,601+,12.8,601+,5.1,366,43,701+,2.2,31,100,701+,10.2,701+,7.8,701+,7.8,701+,1.1
Philipps-Universität Marburg,766,n/a,601+,14,601+,7.5,701+,5.5,428,31.1,638,16.8,504,22.6,583,16.2,701+,9.1,701+,6.1
Universidad de Belgrano,767,n/a,601+,9.9,601+,10.7,92,88.1,701+,1,701+,5.7,463,26.3,701+,1,701+,8.7,n/a,n/a
Universiti Tenaga Nasional (UNITEN),768,n/a,601+,7.3,588,13.8,317,49.1,644,14.6,701+,5.7,291,50.2,701+,3,701+,10.4,701+,1.8
Universität Rostock,769,n/a,601+,7.7,601+,3.2,140,79.4,701+,5.8,n/a,n/a,626,14.7,329,47.6,701+,9.2,701+,2.8
Virginia Commonwealth University,770,n/a,601+,6.7,521,16.5,365,43.1,662,13.7,653,15.9,701+,3.2,383,39.2,701+,12.4,=642,12
Chandigarh University,771,n/a,601+,11.5,212,43.4,642,21.1,701+,1.3,463,34.1,619,15.1,701+,1.1,701+,8.1,701+,2.8
Comenius University Bratislava,772,n/a,601+,14.1,601+,5.2,268,55.8,701+,3.4,701+,4.1,419,30.5,625,13,233,32.8,701+,4.1
Rutgers University–Newark,773,n/a,601+,11.1,601+,5.2,701+,15.5,564,19.3,519,26.3,311,46.8,701+,2.2,280,28.6,=603,15.4
Sechenov University,774,n/a,601+,5.8,601+,4.4,239,59.7,701+,3.4,701+,9.6,228,66,334,46.5,701+,4.7,701+,1.1
Shoolini University of Biotechnology and Management Sciences,775,n/a,601+,8.3,601+,12.6,701+,7.3,319,42.4,545,24.2,701+,1.7,701+,2.1,701+,8,701+,1
Universidad Anáhuac México,776,n/a,601+,13.4,399,24.1,344,45.6,701+,1.1,701+,6.7,701+,3.7,701+,1,136,49.5,701+,1.2
Universidad ORT Uruguay,777,n/a,601+,11.8,601+,11.8,126,82.6,701+,1.2,617,17.9,701+,1.9,701+,1,662,13,701+,1
University at Albany SUNY,778,n/a,601+,8.6,601+,4.5,701+,5.3,324,41.8,701+,4.2,701+,6,518,23.2,701+,9.4,=504,23.9
University of Brighton,779,n/a,601+,8.4,601+,7,701+,8.9,622,15.8,330,56.2,270,54.2,473,27.6,701+,11.2,687,9.1
Universität Duisburg-Essen,780,n/a,601+,11.5,601+,5.2,701+,11.4,701+,11.8,443,36.4,334,42.2,286,54.9,701+,11.5,=685,9.2
Nantes Université,781,n/a,601+,10.3,601+,2.7,701+,7.1,505,23.6,625,17.1,642,13.9,161,77.3,701+,6.7,=601,15.6
China University of Mining and Technology,782,n/a,601+,3.7,601+,1.6,701+,9.5,202,60.5,n/a,n/a,n/a,n/a,701+,2.9,701+,9,701+,3
Keele University,783,n/a,601+,6.7,601+,4.3,701+,15.2,462,27.1,344,53.1,391,33.2,642,11.6,701+,10.5,701+,3.1
Khoja Akhmet Yassawi International Kazakh-Turkish University,784,n/a,593,14.6,443,20.9,294,53,701+,1.2,701+,8.5,611,15.5,701+,1,701+,11.6,701+,4.4
Nanjing Agricultural University,785,n/a,601+,5.5,601+,1.9,701+,7.2,215,58.8,n/a,n/a,701+,1.5,701+,6.5,701+,5.3,701+,2.5
"National Institute of Technology, Tiruchirappalli",786,n/a,601+,3.7,601+,2.7,701+,11.8,214,58.9,n/a,n/a,701+,2.1,701+,1.5,701+,7.7,701+,1.1
Syracuse University,787,n/a,601+,13.6,601+,9.6,701+,11.8,661,13.7,701+,4.8,328,44.1,650,11.1,256,30.2,=514,23
The Catholic University of Korea,788,n/a,601+,3.6,601+,2.7,37,99,700,12,701+,3.3,662,13,701+,1,701+,7.2,701+,1.1
Universiti Malaysia Pahang Al-Sultan Abdullah (UMPSA),789,n/a,601+,10.1,601+,7.1,701+,15.2,450,28.3,558,23.6,701+,9.7,701+,5.9,701+,9.9,=463,28.4
University of Alaska Fairbanks,790,n/a,601+,3.1,601+,3.2,30,99.6,670,13.4,701+,6.7,701+,3.1,701+,4.6,701+,8.4,n/a,n/a
University of Northern British Columbia,791,n/a,601+,3.8,601+,8.5,1,100,701+,1.1,n/a,n/a,n/a,n/a,374,40.3,701+,7.3,n/a,n/a
American University,792,n/a,542,16.2,418,22.8,522,30,701+,4.1,701+,3,610,15.6,701+,1.2,231,33.3,701+,3
Clarkson University,793,n/a,601+,1.6,601+,2.4,701+,16.9,351,39,297,64.7,701+,8.6,701+,2.6,701+,10.7,701+,1.2
Diponegoro University,794,n/a,517,17.2,289,33.9,701+,15.7,701+,1.4,566,22.8,701+,2.8,701+,1,558,15,634,13.1
Instituto Tecnológico de Buenos Aires (ITBA),795,n/a,601+,9,251,38.8,449,35.2,701+,1.4,512,26.7,652,13.5,701+,1,701+,6.6,n/a,n/a
Lanzhou University,796,n/a,601+,8.3,601+,2.3,566,26.3,366,38.1,701+,2.5,701+,1.6,594,15.3,701+,6.2,=669,9.8
Plekhanov Russian University of Economics,797,n/a,601+,12.6,574,14.3,312,49.6,701+,2.8,701+,6,530,21.2,701+,5.8,258,30.1,701+,7.5
Universidad de La Sabana,798,n/a,459,19.4,242,39.1,701+,15.4,701+,2,701+,6.7,701+,3.3,701+,1,701+,11.3,701+,3.7
University of Brescia,799,n/a,601+,3.9,601+,2.1,701+,6.8,261,50.4,701+,2.6,701+,6.9,698,9,701+,8.8,=490,24.8
University of Engineering & Technology (UET) Lahore,800,n/a,601+,8.9,197,44.8,701+,16.4,701+,5.7,701+,1.1,701+,3.6,701+,2.1,501,16.8,=478,27.3
University of Patras,801,n/a,601+,12.1,496,17.7,701+,2.7,501,24,701+,1.5,701+,5.1,631,12.4,701+,8.4,=358,41.1
Al-Ahliyya Amman University,802,n/a,601+,6.8,601+,5.9,701+,9.3,701+,2.3,262,72.9,25,100,701+,1,701+,10.4,701+,1.6
Almaty Technological University,803,n/a,601+,5.1,601+,3.3,75,92.1,701+,1,523,26,701+,5.2,701+,1,701+,11.8,701+,1
Auburn University,804,n/a,601+,7.2,601+,8.5,701+,7.4,568,19,551,23.9,701+,7.8,610,14.3,479,17.4,=288,53.4
Australian Catholic University,805,n/a,601+,8.3,601+,10.5,701+,4.7,669,13.5,277,70.2,333,43.2,701+,3.2,701+,8.1,701+,4.7
Babes-Bolyai University,806,n/a,533,16.4,591,13.7,701+,4.7,701+,4.2,701+,7.7,701+,4,358,42.6,362,23.1,=316,48.4
Bangladesh University of Engineering and Technology,807,n/a,561,15.6,278,34.8,701+,16.9,701+,12,n/a,n/a,701+,1,701+,1.2,701+,7,701+,3.4
Beijing University of Technology,808,n/a,601+,8.3,601+,3.5,367,42.9,466,26.6,701+,4.8,701+,2.9,701+,1.7,701+,8.9,701+,2.9
Belarusian National Technical University (BNTU),809,n/a,601+,13.1,327,29.8,345,45.6,701+,1,701+,2.2,670,12.6,701+,1,701+,7.1,n/a,n/a
Charles Sturt University,810,n/a,601+,5,601+,6,701+,7,701+,8.6,476,31.7,190,74,663,10.5,701+,10.3,=288,53.4
China University of Geosciences,811,n/a,601+,5.3,601+,1.4,267,55.9,480,25.3,701+,1.6,701+,2.9,491,26.1,701+,5.3,701+,7
Clark University,812,n/a,601+,3,601+,5.3,610,23.4,578,18.3,682,14.2,198,72.6,701+,1.2,561,14.9,=416,33.2
De Montfort University,813,n/a,601+,5.5,601+,4.8,701+,5.8,701+,7.6,250,75.3,67,97.5,701+,8.8,701+,10.5,701+,4.9
Edinburgh Napier University,814,n/a,601+,4.9,601+,4.2,701+,4.1,701+,10.4,259,73.8,130,87.9,701+,5.9,701+,10.8,701+,2.9
Immanuel Kant Baltic Federal University,815,n/a,601+,8.1,601+,2.3,164,75.5,701+,1.8,616,17.9,400,32,701+,2.7,701+,6.3,701+,1.9
Ivane Javakhishvili Tbilisi State University,816,n/a,601+,9.7,601+,2.6,158,76,701+,1.2,701+,1.9,701+,3.5,701+,1.2,166,43.4,701+,1.1
Jouf University,817,n/a,601+,8.8,601+,5.3,350,45.1,701+,1.9,27,100,701+,2.8,701+,2.2,701+,8,701+,1
Karaganda State Technical University,818,n/a,601+,8.4,601+,6.8,138,80.6,701+,1.1,701+,8.2,569,18.4,701+,1,701+,12.1,701+,2.1
Kaunas University of Technology,819,n/a,601+,11.3,430,21.8,499,31.5,701+,6.8,701+,3.3,486,24.1,575,16.9,701+,8.4,701+,1.9
Konkuk University,820,n/a,601+,9.4,601+,9.3,241,59,660,13.8,701+,7.7,701+,9.8,701+,2.8,701+,9.9,701+,2.3
Louisiana State University,821,n/a,601+,9.7,601+,8.3,701+,7.1,612,16.2,701+,10.1,701+,4.1,589,15.5,487,17.2,200,70.7
Maynooth University,822,n/a,601+,10,601+,9.2,701+,8.7,684,12.6,187,89.4,608,15.6,701+,4.7,701+,9,701+,4.7
Nagasaki University,823,n/a,601+,6.9,601+,2.2,113,84.2,701+,6.2,701+,6.5,701+,4.2,639,11.8,701+,8.3,701+,2
Nanjing University of Aeronautics and Astronautics,824,n/a,601+,4.7,601+,2.6,701+,13.1,287,47.3,701+,5.7,701+,3.2,701+,4.5,701+,5.3,701+,1.5
North-West University,825,n/a,601+,7.1,601+,9.1,701+,5.2,677,13,701+,5.8,701+,2.4,95,88.2,676,12.7,=309,49.7
Poznan University of Life Sciences,826,n/a,601+,5.8,601+,1.8,46,98,701+,5.2,701+,3.2,701+,5.4,701+,1.7,701+,8.2,701+,1.1
Ritsumeikan Asia Pacific University,827,n/a,601+,5.1,601+,9.4,701+,2.4,701+,2.6,87,99.6,37,99.6,701+,1,701+,7.8,701+,1
Texas Tech University,828,n/a,601+,11,601+,11.8,701+,5,625,15.3,701+,8.5,701+,7.1,541,20.3,622,13.7,270,56.1
Tokyo University of Agriculture and Technology,829,n/a,601+,13.6,601+,6.7,701+,13.3,413,32.9,701+,5.8,701+,9.5,701+,6,701+,7.8,701+,1.8
Universidad Pontificia Bolivariana,830,n/a,601+,9.3,537,15.4,185,69.9,701+,1.6,701+,4.9,701+,2.1,701+,1.2,461,18.2,701+,3.3
Universidad San Francisco de Quito (USFQ),831,n/a,600,14.4,601+,10.7,439,36.1,701+,2.3,324,56.9,701+,2,701+,1.5,701+,11,701+,7.8
Universidad Técnica Federico Santa María (USM),832,n/a,601+,10,166,50.6,701+,3.7,701+,5.9,654,15.8,701+,1.9,680,9.5,701+,10.1,701+,7.9
Universidad de San Andrés - UdeSA,833,n/a,601+,6.8,301,32.6,326,48.1,701+,2.1,701+,8,701+,4.4,701+,1,465,18,701+,1
Universidad de la República (Udelar),834,n/a,350,25.1,568,14.4,701+,17.5,701+,1.6,701+,8.4,701+,2.5,701+,8.3,368,22.5,701+,4.1
Universidade Federal de Santa Catarina,835,n/a,453,19.6,601+,4.4,695,19,701+,8,701+,4.4,701+,2,560,18,701+,8.2,=263,57.4
Universidade de Brasília,836,n/a,339,26.1,562,14.5,701+,8.4,701+,4.2,701+,11.9,701+,1.6,595,15.3,701+,11.5,=683,9.4
Universitas Brawijaya,837,n/a,519,17.2,284,34.5,701+,10.5,701+,1.4,701+,6.2,701+,1.5,701+,1.1,611,14,=617,14.5
Universiti Tunku Abdul Rahman (UTAR),838,n/a,601+,12.9,269,36.4,701+,11.1,701+,5.1,701+,8.4,701+,3.3,701+,2.1,701+,9.7,=438,30.7
University Duesseldorf,839,n/a,601+,12.9,601+,7.6,382,41.1,701+,7.5,n/a,n/a,604,15.7,454,30.9,701+,9.5,701+,1.7
University of Alicante,840,n/a,601+,13.4,601+,6.2,620,22.9,701+,8,701+,4.6,640,14,365,41.8,701+,5.5,=449,29.9
University of Balamand,841,n/a,601+,4.9,601+,13,115,83.8,701+,2,701+,12.6,520,21.8,701+,1,701+,8.2,701+,1
University of Calcutta,842,n/a,557,15.7,601+,4.3,701+,5.6,554,20.3,524,25.9,701+,1.1,701+,3.2,186,38.8,701+,1.9
University of Dubai,843,n/a,601+,4.2,601+,4.5,701+,13,701+,10,7,100,232,64.5,701+,1,484,17.3,701+,1
University of Hyderabad,844,n/a,601+,11.9,601+,2.8,701+,16.3,372,37.9,701+,2,701+,2,701+,1.4,701+,7.8,701+,1.3
University of Latvia,845,n/a,601+,12.5,495,17.8,701+,5.1,701+,6.1,701+,12.5,701+,5.3,531,21.5,102,59.8,=627,13.7
University of Massachusetts Boston,846,n/a,601+,11.9,601+,4.9,701+,11.5,458,27.5,701+,5.9,701+,9.6,701+,2.3,701+,7.6,=362,40.2
University of Pecs,847,n/a,601+,13.2,601+,8.8,414,38.1,701+,2.7,701+,9.1,240,62.4,701+,4.8,701+,9.6,701+,3
University of Salerno,848,n/a,601+,7.9,601+,2.1,701+,4.8,421,31.9,701+,3.4,701+,1.8,217,64.8,701+,5.4,701+,7.6
University of Santo Tomas,849,n/a,601+,11.5,293,33.5,701+,15.7,701+,1.3,401,41.4,701+,8.2,701+,1,697,12.5,701+,1.1
Université de Sherbrooke,850,n/a,601+,6.9,601+,6.8,671,19.9,557,20.1,331,56.2,701+,8.4,701+,3.2,592,14.3,701+,7.5
Verona University,851,n/a,601+,8.7,601+,2.9,701+,4.8,345,40,701+,4.7,701+,3.6,448,32,701+,6.9,616,14.7
Vilnius Gediminas Technical University (VILNIUS TECH),852,n/a,601+,9,516,16.7,385,40.9,701+,7.3,655,15.8,355,38.8,701+,4.7,701+,11.5,701+,1.9
Vytautas Magnus University,853,n/a,601+,11,449,20.6,410,38.5,701+,2.1,666,15.1,341,40.2,701+,2.4,701+,11.4,701+,1.6
Yokohama City University,854,n/a,601+,3.3,601+,2.6,49,97.7,701+,10.3,701+,4.1,701+,2.4,701+,1.1,701+,8.5,701+,1
Addis Ababa University,855,n/a,601+,5.6,601+,10.8,231,61.1,701+,1.7,n/a,n/a,n/a,n/a,608,14.3,114,54.7,n/a,n/a
Beijing University of Posts and Telecommunications,856,n/a,601+,3.9,601+,2.2,701+,10,271,49.2,701+,5,701+,1.8,701+,1.1,701+,10.4,701+,1.2
CY Cergy Paris University,857,n/a,601+,3.4,601+,2.7,376,41.9,701+,6.5,340,54.3,321,45.1,701+,8.1,701+,7.4,=678,9.6
Catania University,858,n/a,601+,11.7,601+,3.1,701+,4.8,459,27.4,701+,2.8,701+,2.6,456,30.4,701+,6.1,489,25.1
Chonnam National University,859,n/a,601+,11.7,601+,5,357,44,652,14.3,701+,11.4,701+,6.5,701+,1.7,701+,6,701+,4
Chungnam National University,860,n/a,601+,11.7,601+,8,348,45.3,701+,10.6,701+,8.2,701+,10.7,701+,1.6,701+,8,701+,2.1
Clemson University,861,n/a,601+,8.3,601+,10.8,701+,12.9,606,16.7,701+,8.3,701+,4.5,408,36.4,701+,11.1,423,32.1
Gdańsk University of Technology,862,n/a,601+,9.2,566,14.4,437,36.3,701+,11.8,701+,3.3,701+,7.1,638,11.8,701+,8.6,=614,14.9
Georgia State University,863,n/a,601+,11.7,594,13.6,701+,4.9,556,20.3,701+,10.5,701+,7.4,573,17,519,16.1,=644,11.8
Gulf University for Science and Technology,864,n/a,601+,10.7,601+,7.3,701+,9.3,701+,4.3,15,100,497,23.3,701+,1,610,14,701+,1.9
Huazhong Agricultural University,865,n/a,601+,4.1,601+,1.8,701+,6.3,278,48.7,701+,4,701+,1.6,701+,2.8,701+,5.9,701+,4
Kanazawa University,866,n/a,601+,9.3,601+,4.4,232,60.8,696,12.1,701+,9.2,701+,5.8,701+,2.4,701+,7.9,701+,1.4
Kansas State University,867,n/a,601+,8.9,601+,8,701+,12,558,20,547,24,701+,5.2,550,19,660,13,=485,26.1
Karaganda Buketov University,868,n/a,601+,13.7,457,19.9,491,32.4,701+,1.2,571,22.2,701+,7.3,701+,1,701+,11.9,701+,1
King Faisal University,869,n/a,585,15,601+,8.6,701+,11.4,701+,2.4,95,99.2,701+,2,701+,3.1,701+,7.5,701+,1.1
Kuwait University,870,n/a,601+,13.6,601+,8.3,701+,6.4,701+,2.2,487,30.4,534,21,654,10.9,128,51.3,=555,18.8
Kyrgyz-Turkish Manas University,871,n/a,601+,13,601+,7.3,701+,12.2,701+,1.6,206,85.3,478,24.7,701+,1,578,14.5,n/a,n/a
London South Bank University,872,n/a,601+,3.5,601+,2.9,701+,8.3,701+,5.6,237,78.2,83,95.9,701+,2.3,701+,11.1,701+,1.1
Michigan Technological University,873,n/a,601+,4.4,601+,4.2,568,26,420,32.1,593,19.6,701+,9.4,701+,8.3,701+,8.6,701+,3.2
National Research Saratov State University,874,n/a,601+,5.2,601+,2.5,58,95.8,701+,1.7,701+,3.2,572,18.2,701+,1.2,701+,4.7,701+,1
Niigata University,875,n/a,601+,4.9,601+,3.3,93,88.1,701+,4.6,701+,4.2,701+,3.3,701+,1.2,701+,9.2,701+,3
North South University,876,n/a,601+,12.1,180,48.4,701+,5.6,701+,2.3,701+,12.2,701+,2.4,701+,1.1,645,13.3,701+,1.1
Oklahoma State University,877,n/a,601+,8.4,601+,9.7,701+,10.7,630,15.1,432,37.3,701+,4.3,513,23.4,512,16.6,=536,20.9
Pavol Jozef Šafárik University in Košice,878,n/a,601+,5.1,601+,3.6,270,55.5,701+,3.6,701+,2,236,63.8,701+,3.3,663,13,701+,1.3
"Queen Margaret University , Edinburgh",879,n/a,601+,3.8,601+,4,701+,5.3,601,17,312,61.2,181,76,701+,1,701+,8.7,701+,1
Toronto Metropolitan University,880,n/a,601+,7,565,14.4,701+,1.7,431,30.7,n/a,n/a,701+,3.6,600,14.6,683,12.7,701+,8
Southern Federal University,881,n/a,601+,7.6,601+,3.6,146,77.8,701+,1.8,701+,3.5,499,23.1,701+,5.1,701+,6.6,=647,11.7
TU Dortmund University,882,n/a,601+,13.6,589,13.8,626,22.2,701+,7.4,589,20.2,559,19.1,574,17,701+,9.1,701+,4.4
Technological University Dublin,883,n/a,601+,12.1,601+,12.4,701+,12.6,701+,3.1,470,32.7,346,39.6,701+,5,653,13.1,=581,16.9
Universidad Católica del Uruguay (UCU),884,n/a,601+,12.2,601+,12.4,255,57,701+,1.2,701+,8.7,701+,2.6,701+,1,655,13.1,701+,1.2
"Universidad Central ""Marta Abreu"" de Las Villas",885,n/a,601+,5.7,601+,1.1,23,99.9,701+,1.2,701+,1.1,701+,1.3,701+,1.1,572,14.6,701+,1
Universidad Torcuato Di Tella,886,n/a,601+,11.9,376,25.4,701+,17.9,701+,3.2,460,34.5,701+,8.2,701+,1,496,17.1,701+,1
Universidad de Guadalajara (UDG),887,n/a,432,20.3,601+,9.2,677,19.6,701+,1.3,701+,2.4,701+,1.1,701+,7.5,701+,8.5,=379,37.8
Universita' degli Studi di Ferrara,888,n/a,601+,6.5,601+,2.4,701+,2.4,360,38.6,701+,2.5,701+,3.5,484,26.8,701+,8.4,=571,17.8
Universite Paris-Pantheon-Assas,889,n/a,601+,7.1,601+,3.5,179,71.3,701+,1.2,701+,12.5,479,24.5,701+,1,297,27.4,701+,1
University of Bucharest,890,n/a,564,15.5,586,13.8,701+,6.5,701+,4.2,701+,2.8,701+,1.9,465,28.7,222,34.7,=469,27.8
University of East London,891,n/a,601+,3.6,601+,3.5,701+,3.5,701+,6.7,258,74.2,31,100,701+,2.1,701+,12,701+,1.1
University of Hertfordshire,892,n/a,601+,4.7,601+,4.8,701+,6.4,701+,5.6,305,63.4,42,99.5,647,11.2,701+,12,701+,2.7
University of Lincoln,893,n/a,601+,6.1,601+,5.1,701+,9.1,701+,11.3,298,64.6,421,30.1,679,9.6,701+,8.9,=382,37.5
University of Malta,894,n/a,601+,5.3,601+,5.2,413,38.2,701+,6.5,665,15.1,688,11.2,416,35.4,147,47.4,701+,2.3
University of Maribor,895,n/a,601+,7,601+,6.7,509,30.8,701+,6.7,701+,1.9,636,14.3,584,16.1,123,52.1,=428,31.3
University of Messina (UniME),896,n/a,601+,8.3,601+,2.5,701+,12.7,438,29.4,701+,1.4,701+,4.4,455,30.7,701+,1,=511,23.2
University of Palermo,897,n/a,601+,10.9,601+,2.4,701+,5.1,455,27.5,701+,2.4,701+,1.9,295,53.3,701+,5.1,=673,9.7
University of Parma,898,n/a,601+,9.4,601+,2.7,701+,2.6,393,34.6,701+,2,701+,6.3,419,35.1,701+,10.2,701+,3.7
University of Salford,899,n/a,601+,7.4,601+,4,701+,6.7,701+,7.8,422,38.1,210,70.1,539,20.8,701+,11.8,=669,9.8
University of South Africa,900,n/a,601+,9.6,601+,4.9,701+,1,701+,8.8,n/a,n/a,701+,8,136,81.8,81,66.6,n/a,n/a
"Vellore Institute of Technology (VIT), Vellore, India",901,n/a,601+,11.2,601+,12.2,701+,6.5,540,21.3,599,19,701+,2.2,622,13.3,701+,10.2,=673,9.7
Wesleyan University,902,n/a,601+,4.4,601+,1.8,221,63.5,701+,8.6,614,18,587,16.8,701+,1,293,27.7,n/a,n/a
Worcester Polytechnic Institute,903,n/a,601+,3.9,601+,5.7,701+,17.1,457,27.5,390,42.7,485,24.2,701+,1.7,701+,11.8,701+,1.3
Wuhan University of Technology,904,n/a,601+,6.9,601+,2.1,701+,12.1,332,41.1,n/a,n/a,701+,2.6,673,9.7,701+,7,701+,2.4
AGH University of Krakow,905,n/a,601+,9.2,542,15.2,422,37.3,701+,7,701+,2.7,701+,4.5,623,13.2,701+,8.8,701+,2.5
Alexandria University,906,n/a,400,21.5,601+,13.1,701+,5,701+,1.9,701+,1.7,701+,5,466,28.7,635,13.5,701+,2.7
Ankara Üniversitesi,907,n/a,481,18.5,601+,11.7,701+,8.1,701+,2.7,701+,2.5,701+,5.4,441,32.4,546,15.4,=592,16.1
Asia University Taiwan,908,n/a,601+,5.9,601+,1.8,701+,3.3,358,38.7,701+,9.5,701+,3.5,637,12,701+,7.9,701+,2.3
Athens University of Economics and Business,909,n/a,601+,7.4,296,33.3,701+,1.6,588,17.7,701+,1.7,701+,3.3,701+,1,530,15.7,701+,4.1
Beijing Jiaotong University,910,n/a,601+,10.1,601+,4.2,701+,16,446,28.8,701+,5,701+,10.6,701+,2.6,701+,8.2,701+,1.7
College of William and Mary,911,n/a,601+,8.3,601+,10.6,574,25.7,624,15.6,701+,6.9,701+,6.8,701+,2.5,390,21.4,701+,8.1
D. Serikbayev East Kazakhstan Technical University,912,n/a,601+,11.6,601+,6.3,237,59.9,701+,1.2,623,17.3,701+,2.7,701+,1,686,12.6,701+,1.6
Donghua University,913,n/a,601+,4,601+,1.5,562,26.9,370,37.9,701+,2.3,701+,3.4,701+,1.9,701+,6.2,701+,1.3
Hallym University,914,n/a,601+,2.6,601+,1.9,65,94,701+,6.9,701+,4.2,701+,2.7,701+,1,701+,4.2,701+,1
Kumamoto University,915,n/a,601+,7.6,601+,3.1,266,56,691,12.3,701+,5.9,701+,3.4,701+,3.1,701+,8.1,701+,1.9
London Metropolitan University,916,n/a,601+,5.5,601+,2.9,701+,4.5,701+,3.2,315,60.8,18,100,701+,1,609,14,701+,1
Loyola University Chicago,917,n/a,601+,8.7,330,29.6,640,21.3,701+,8,701+,7.4,701+,3,701+,1.6,659,13.1,701+,2.5
Mendel University in Brno,918,n/a,601+,6.4,601+,8.6,322,48.8,701+,3.9,701+,10.4,368,37.1,624,13.1,701+,8.7,701+,1.3
National Chung Cheng University,919,n/a,601+,13,368,26.2,701+,18.2,701+,5.2,701+,4.5,701+,3.9,701+,1.1,701+,4.2,701+,8.3
"National Technical University  ""Kharkiv Polytechnic Institute""",920,n/a,601+,6.6,601+,12.1,224,63.3,701+,1.3,701+,1.8,487,24,701+,1,701+,10.2,n/a,n/a
Nicolaus Copernicus University,921,n/a,601+,7.5,601+,3,323,48.7,701+,4.8,701+,3.4,701+,4.8,305,51.1,701+,8.2,701+,2
Northern Borders University,922,n/a,601+,10.4,601+,3.7,632,21.9,701+,2,112,98.2,701+,5.2,701+,1,701+,8.2,701+,1
Notre Dame University-Louaize NDU,923,n/a,601+,4.5,587,13.8,585,24.9,701+,2.6,216,84.2,517,21.9,701+,1,701+,8,701+,1
Ocean University of China,924,n/a,601+,5.5,601+,1.9,701+,9.9,341,40.5,701+,3.3,701+,2,684,9.4,701+,5.9,701+,4.9
Okayama University,925,n/a,601+,8.9,601+,3.9,227,62.1,701+,8.4,701+,5.6,701+,6.3,701+,3.6,701+,8.2,701+,1.6
Pontificia Universidad Católica del Ecuador (PUCE),926,n/a,526,16.8,339,28.7,701+,10.5,701+,1.3,630,16.9,701+,1.6,701+,1.1,540,15.5,701+,1.2
Prince of Songkla University,927,n/a,437,20.1,601+,7.1,701+,16.4,701+,3.2,701+,4.9,701+,1.9,701+,4,701+,7.7,=345,42.6
Princess Sumaya University for Technology,928,n/a,601+,8,462,19.5,701+,10.7,701+,4.5,392,42.1,343,39.9,701+,1,701+,11.7,701+,1
Qassim University,929,n/a,601+,7.2,601+,2.9,513,30.6,701+,1.6,107,98.4,701+,8.6,701+,8.2,701+,8.8,701+,1.5
Rhodes University,930,n/a,601+,6.7,601+,9.5,701+,13.6,607,16.5,n/a,n/a,375,35.8,641,11.6,429,19.6,701+,6.5
Riga Stradins University,931,n/a,601+,6.7,578,14.1,701+,14.4,701+,1.8,633,16.9,138,86.4,701+,1,701+,11.7,701+,4.1
Robert Gordon University,932,n/a,601+,3.5,601+,11.7,701+,5.4,701+,4.9,300,63.9,175,76.7,701+,1.5,701+,9.8,701+,1.2
Asfendiyarov Kazakh National Medical University,933,n/a,601+,5.5,601+,3.8,240,59.3,701+,1.1,701+,9.6,266,55.6,701+,1,695,12.5,701+,1
Samara National Research University (Samara University),934,n/a,601+,4.6,601+,2.2,130,81.8,701+,2.3,701+,2.8,637,14.3,701+,1.1,701+,10.6,701+,3.3
Sophia University,935,n/a,601+,12.1,456,19.9,639,21.3,701+,2.1,452,35.2,679,12,701+,1,694,12.5,701+,5.9
Saint Louis University,936,n/a,601+,4.2,601+,2.7,199,66.3,701+,11.1,642,16.5,701+,6.5,701+,2.1,701+,11.1,n/a,n/a
Sungshin Women's University,937,n/a,601+,5.1,601+,7.4,91,88.4,701+,1.2,701+,2.8,701+,4.2,701+,1,701+,5.1,701+,1
Universidad Autónoma Metropolitana (UAM),938,n/a,375,23.1,563,14.5,701+,4.1,701+,2.6,701+,8.6,701+,1.3,701+,4.8,701+,7.6,=490,24.8
Universidad ICESI,939,n/a,601+,5.5,601+,9.7,168,74.3,701+,1.7,701+,4.7,701+,2.5,701+,1,692,12.5,701+,1.2
Universidad Nacional Mayor de San Marcos,940,n/a,416,21.1,348,27.8,701+,7,701+,1.3,n/a,n/a,n/a,n/a,701+,1.9,701+,4.7,701+,1.2
Universidade Católica Portuguesa - UCP,941,n/a,601+,13.3,601+,11.1,701+,13.9,701+,6.5,701+,9.1,461,26.3,701+,1.6,272,29.3,=673,9.7
Universidade de Vigo,942,n/a,601+,8.3,601+,5.4,701+,8.6,603,17,701+,2.3,701+,4.1,417,35.3,701+,7,=345,42.6
University of Alabama at Birmingham,943,n/a,601+,6.7,601+,4.3,316,49.4,584,18,n/a,n/a,n/a,n/a,701+,8.9,701+,7.3,n/a,n/a
University of Central Lancashire,944,n/a,601+,5.9,601+,5.8,701+,11.5,701+,4.4,439,37,156,81.6,579,16.7,701+,8.9,701+,1.5
